Method:,Hadamard 1,,
Host Date-Time:,23/8/18 @ 17:20:34,,
Header Version:,1,,
System Temp (C):,34.41,,
Detector Temp (C):,30.43,,
Humidity (%):,10.3,,
Lamp PD:,3775,,
Shift Vector Coefficients:,-9.31287,0.0592924,-8.53699e-05,,
Pixel to Wavelength Coefficients:,1745.69,-0.945483,-0.000234135,,
Serial Number:,5490031,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time in sec:,  2.434,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.629613,0.660024,33639.000000,7359.000000
905.521072,0.686347,38213.000000,7868.000000
909.408318,0.698580,42332.000000,8474.000000
913.291349,0.718553,46950.000000,8976.000000
917.170165,0.723333,51785.000000,9792.000000
921.044767,0.737814,58287.000000,10660.000000
924.915155,0.742544,66979.000000,12117.000000
930.069116,0.774055,82100.000000,13813.000000
933.929670,0.797284,94317.000000,15042.000000
937.786010,0.822461,106099.000000,15968.000000
941.638135,0.848760,116718.000000,16534.000000
945.486046,0.874746,125961.000000,16807.000000
949.329742,0.902382,134812.000000,16879.000000
953.169224,0.928493,143641.000000,16935.000000
957.004491,0.952096,152380.000000,17015.000000
960.835544,0.974808,161986.000000,17166.000000
965.937059,0.993597,175129.000000,17773.000000
969.758279,1.005601,185335.000000,18296.000000
973.575284,1.011755,195809.000000,19058.000000
977.388074,1.019725,206740.000000,19756.000000
981.196650,1.026361,217308.000000,20451.000000
985.001012,1.029095,228047.000000,21327.000000
988.801159,1.027252,238038.000000,22356.000000
992.597092,1.025693,247444.000000,23323.000000
996.388810,1.020980,256381.000000,24429.000000
1000.176314,1.018061,264317.000000,25355.000000
1005.219764,1.010258,273187.000000,26681.000000
1008.997434,1.002706,278661.000000,27693.000000
1012.770890,0.993849,283378.000000,28742.000000
1016.540131,0.986047,286796.000000,29616.000000
1020.305158,0.978900,289545.000000,30396.000000
1024.065971,0.973757,290768.000000,30888.000000
1027.822569,0.967324,291659.000000,31445.000000
1031.574953,0.960373,291738.000000,31961.000000
1035.323122,0.953308,291180.000000,32423.000000
1040.314125,0.945777,289060.000000,32750.000000
1044.052461,0.938462,287270.000000,33100.000000
1047.786582,0.933501,285260.000000,33246.000000
1051.516489,0.924332,282938.000000,33679.000000
1055.242181,0.917047,280933.000000,34006.000000
1058.963659,0.910615,278805.000000,34252.000000
1062.680922,0.902458,276533.000000,34617.000000
1066.393971,0.894808,275025.000000,35040.000000
1070.102806,0.888652,273940.000000,35400.000000
1075.041363,0.880931,272610.000000,35860.000000
1078.740364,0.877085,271864.000000,36080.000000
1082.435151,0.870408,271322.000000,36566.000000
1086.125723,0.867012,271668.000000,36900.000000
1089.812080,0.862892,272144.000000,37317.000000
1093.494224,0.860393,273135.000000,37669.000000
1097.172153,0.856623,273441.000000,38040.000000
1100.845867,0.854304,274759.000000,38428.000000
1104.515367,0.854440,276154.000000,38611.000000
1109.401478,0.854114,278191.000000,38925.000000
1113.061144,0.854907,279666.000000,39060.000000
1116.716596,0.858371,281465.000000,38999.000000
1120.367833,0.863696,283330.000000,38779.000000
1124.014856,0.871587,285720.000000,38402.000000
1127.657665,0.882826,287805.000000,37694.000000
1131.296259,0.894860,290051.000000,36950.000000
1134.930639,0.906938,292331.000000,36219.000000
1138.560804,0.919153,294917.000000,35526.000000
1143.394469,0.932827,298293.000000,34819.000000
1147.014801,0.941608,300985.000000,34430.000000
1150.630918,0.948745,304257.000000,34237.000000
1154.242821,0.955186,307712.000000,34116.000000
1157.850509,0.960503,310881.000000,34048.000000
1161.453983,0.964442,314276.000000,34109.000000
1165.053242,0.965488,318257.000000,34458.000000
1168.648287,0.968817,322819.000000,34685.000000
1172.239118,0.970976,326850.000000,34944.000000
1177.020337,0.974894,332795.000000,35260.000000
1180.601334,0.975673,338252.000000,35774.000000
1184.178116,0.977463,344529.000000,36288.000000
1187.750684,0.982365,351023.000000,36557.000000
1191.319038,0.985695,357082.000000,36904.000000
1194.883177,0.990707,364643.000000,37253.000000
1198.443102,0.996513,372656.000000,37566.000000
1201.998812,1.000647,379916.000000,37935.000000
1205.550308,1.005946,387104.000000,38184.000000
1210.279081,1.011117,398358.000000,38829.000000
1213.820743,1.013835,406330.000000,39359.000000
1217.358191,1.013549,414296.000000,40157.000000
1220.891424,1.014253,423100.000000,40944.000000
1224.420443,1.013132,431276.000000,41843.000000
1227.945248,1.014210,440314.000000,42614.000000
1231.465838,1.013549,449218.000000,43542.000000
1234.982214,1.014073,457807.000000,44321.000000
1238.494375,1.015881,468067.000000,45126.000000
1243.170701,1.015333,479193.000000,46257.000000
1246.673029,1.016594,486758.000000,46851.000000
1250.171142,1.016482,495180.000000,47674.000000
1253.665041,1.017874,503918.000000,48360.000000
1257.154726,1.015513,511654.000000,49370.000000
1260.640196,1.012207,521154.000000,50671.000000
1264.121451,1.010059,534098.000000,52187.000000
1267.598492,1.012380,549524.000000,53408.000000
1271.071319,1.012555,564969.000000,54887.000000
1275.695199,1.015993,583497.000000,56240.000000
1279.158192,1.017121,596509.000000,57345.000000
1282.616970,1.019074,610137.000000,58392.000000
1286.071534,1.022459,621777.000000,59044.000000
1289.521884,1.023981,632911.000000,59891.000000
1292.968020,1.028845,643299.000000,60196.000000
1296.409940,1.033864,653998.000000,60494.000000
1299.847647,1.038299,662535.000000,60661.000000
1303.281139,1.043021,669534.000000,60639.000000
1307.852572,1.050061,680622.000000,60652.000000
1311.276231,1.056020,687613.000000,60440.000000
1314.695675,1.060131,692993.000000,60339.000000
1318.110904,1.064652,697587.000000,60110.000000
1321.521919,1.070191,703545.000000,59855.000000
1324.928720,1.074851,707997.000000,59591.000000
1328.331306,1.078866,710077.000000,59216.000000
1331.729678,1.082863,712333.000000,58860.000000
1335.123835,1.087203,715576.000000,58540.000000
1339.642823,1.090105,717691.000000,58322.000000
1343.027147,1.091352,716977.000000,58097.000000
1346.407256,1.093688,716577.000000,57753.000000
1349.783151,1.094323,716270.000000,57644.000000
1353.154831,1.094580,715315.000000,57533.000000
1356.522297,1.094936,713176.000000,57314.000000
1359.885549,1.094684,710971.000000,57170.000000
1363.244586,1.096555,708733.000000,56745.000000
1366.599408,1.096016,706319.000000,56622.000000
1371.065950,1.097663,701665.000000,56036.000000
1374.410939,1.097890,697460.000000,55671.000000
1377.751713,1.099119,691985.000000,55078.000000
1381.088274,1.097756,686523.000000,54815.000000
1384.420619,1.098577,680381.000000,54222.000000
1387.748751,1.098185,675468.000000,53879.000000
1391.072668,1.098382,671911.000000,53571.000000
1394.392370,1.096138,668723.000000,53593.000000
1397.707858,1.096524,666533.000000,53370.000000
1402.121953,1.095370,665113.000000,53398.000000
1405.427607,1.095678,665198.000000,53367.000000
1408.729047,1.095181,664935.000000,53407.000000
1412.026273,1.095852,664455.000000,53286.000000
1415.319284,1.095397,664556.000000,53350.000000
1418.608081,1.095194,664917.000000,53404.000000
1421.892663,1.095690,665017.000000,53351.000000
1425.173031,1.094088,664617.000000,53516.000000
1428.449184,1.094654,665359.000000,53506.000000
1431.721123,1.095372,666424.000000,53503.000000
1436.077153,1.094649,667155.000000,53651.000000
1439.339258,1.095338,668127.000000,53644.000000
1442.597149,1.096446,668698.000000,53553.000000
1445.850825,1.096741,669264.000000,53562.000000
1449.100287,1.097664,669273.000000,53449.000000
1452.345535,1.096967,669026.000000,53515.000000
1455.586568,1.099528,668707.000000,53175.000000
1458.823387,1.099824,668068.000000,53088.000000
1462.055991,1.099284,666684.000000,53044.000000
1466.359575,1.099960,665382.000000,52858.000000
1469.582345,1.100716,664120.000000,52666.000000
1472.800901,1.100103,662276.000000,52594.000000
1476.015243,1.101237,660385.000000,52307.000000
1479.225371,1.100369,658310.000000,52247.000000
1482.431284,1.101358,656313.000000,51970.000000
1485.632982,1.101598,654173.000000,51772.000000
1488.830466,1.102563,651677.000000,51460.000000
1492.023736,1.102313,649126.000000,51288.000000
1496.274873,1.102165,646247.000000,51078.000000
1499.458309,1.102785,643294.000000,50772.000000
1502.637531,1.102793,640417.000000,50544.000000
1505.812538,1.102752,637303.000000,50303.000000
1508.983330,1.103396,634074.000000,49974.000000
1512.149909,1.102186,630551.000000,49835.000000
1515.312273,1.102687,626579.000000,49464.000000
1518.470422,1.103094,623236.000000,49154.000000
1521.624357,1.103367,619556.000000,48833.000000
1525.823048,1.103601,614520.000000,48410.000000
1528.967149,1.102929,610731.000000,48186.000000
1532.107036,1.102668,606260.000000,47862.000000
1535.242709,1.102646,601771.000000,47510.000000
1538.374167,1.102881,597293.000000,47131.000000
1541.501410,1.103479,592533.000000,46691.000000
1544.624439,1.101079,587614.000000,46560.000000
1547.743254,1.100484,582008.000000,46179.000000
1550.857855,1.101334,576631.000000,45663.000000
1555.004099,1.101092,569180.000000,45098.000000
1558.108866,1.101417,563682.000000,44629.000000
1561.209418,1.101653,557265.000000,44097.000000
1564.305756,1.099855,551187.000000,43797.000000
1567.397879,1.098721,545545.000000,43462.000000
1570.485788,1.099107,539133.000000,42913.000000
1573.569483,1.098627,532551.000000,42436.000000
1576.648963,1.099681,525907.000000,41805.000000
1579.724229,1.097905,518938.000000,41420.000000
1583.818027,1.099075,509333.000000,40544.000000
1586.883459,1.099637,502458.000000,39945.000000
1589.944677,1.099212,494992.000000,39390.000000
1593.001680,1.096649,487232.000000,39002.000000
1596.054469,1.097064,480020.000000,38388.000000
1599.103043,1.096570,472168.000000,37803.000000
1602.147403,1.099483,464280.000000,36923.000000
1605.187548,1.098154,456706.000000,36432.000000
1608.223479,1.098673,448530.000000,35737.000000
1612.264832,1.100944,437205.000000,34653.000000
1615.290929,1.100199,429490.000000,34100.000000
1618.312812,1.101836,421504.000000,33340.000000
1621.330481,1.102408,413173.000000,32638.000000
1624.343935,1.104466,404553.000000,31806.000000
1627.353174,1.108046,396423.000000,30911.000000
1630.358200,1.112154,388513.000000,30009.000000
1633.359010,1.114420,380160.000000,29211.000000
1636.355607,1.118011,371598.000000,28318.000000
1640.344513,1.122276,360463.000000,27201.000000
1643.331275,1.124942,352069.000000,26405.000000
1646.313824,1.127113,343006.000000,25597.000000
1649.292158,1.131605,333872.000000,24659.000000
1652.266277,1.135739,324504.000000,23740.000000
1655.236182,1.142107,314053.000000,22641.000000
1658.201873,1.145465,302316.000000,21627.000000
1661.163349,1.147393,289087.000000,20589.000000
1664.120611,1.153324,274074.000000,19255.000000
1668.057070,1.158708,249318.000000,17300.000000
1671.004498,1.158567,227555.000000,15795.000000
1673.947712,1.159291,203186.000000,14080.000000
1676.886711,1.157752,178338.000000,12402.000000
1679.821496,1.158193,153876.000000,10690.000000
1682.752066,1.156066,131194.000000,9159.000000
1685.678422,1.165040,111238.000000,7607.000000
1688.600564,1.165563,94301.000000,6441.000000
1691.518491,1.171708,80350.000000,5411.000000
1695.402504,1.171547,65120.000000,4387.000000
1698.310598,1.171471,55907.000000,3767.000000
1701.214477,1.176878,48643.000000,3237.000000
