Method:,Hadamard 1,,
Host Date-Time:,27/8/18 @ 11:52:45,,
Header Version:,1,,
System Temp (C):,32.79,,
Detector Temp (C):,27.95,,
Humidity (%):,11.15,,
Lamp PD:,3775,,
Shift Vector Coefficients:,-9.31287,0.0592924,-8.53699e-05,,
Pixel to Wavelength Coefficients:,1745.69,-0.945483,-0.000234135,,
Serial Number:,5490031,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time in sec:,  2.439,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.629613,0.681497,33639.000000,7004.000000
905.521072,0.709822,38213.000000,7454.000000
909.408318,0.718559,42332.000000,8093.000000
913.291349,0.735826,46950.000000,8626.000000
917.170165,0.742511,51785.000000,9369.000000
921.044767,0.748163,58287.000000,10409.000000
924.915155,0.758384,66979.000000,11683.000000
930.069116,0.783816,82100.000000,13506.000000
933.929670,0.811160,94317.000000,14569.000000
937.786010,0.836193,106099.000000,15471.000000
941.638135,0.860015,116718.000000,16111.000000
945.486046,0.890212,125961.000000,16219.000000
949.329742,0.920160,134812.000000,16202.000000
953.169224,0.948864,143641.000000,16159.000000
957.004491,0.969729,152380.000000,16338.000000
960.835544,0.989788,161986.000000,16584.000000
965.937059,1.010184,175129.000000,17107.000000
969.758279,1.022741,185335.000000,17588.000000
973.575284,1.027771,195809.000000,18368.000000
977.388074,1.033846,206740.000000,19124.000000
981.196650,1.038506,217308.000000,19887.000000
985.001012,1.044579,228047.000000,20580.000000
988.801159,1.041309,238038.000000,21644.000000
992.597092,1.037642,247444.000000,22690.000000
996.388810,1.035477,256381.000000,23627.000000
1000.176314,1.029446,264317.000000,24699.000000
1005.219764,1.021270,273187.000000,26013.000000
1008.997434,1.014083,278661.000000,26977.000000
1012.770890,1.006762,283378.000000,27900.000000
1016.540131,0.996390,286796.000000,28919.000000
1020.305158,0.991600,289545.000000,29520.000000
1024.065971,0.984187,290768.000000,30155.000000
1027.822569,0.978856,291659.000000,30621.000000
1031.574953,0.970268,291738.000000,31241.000000
1035.323122,0.964667,291180.000000,31586.000000
1040.314125,0.955241,289060.000000,32044.000000
1044.052461,0.949142,287270.000000,32296.000000
1047.786582,0.943037,285260.000000,32524.000000
1051.516489,0.933441,282938.000000,32980.000000
1055.242181,0.925741,280933.000000,33332.000000
1058.963659,0.919297,278805.000000,33574.000000
1062.680922,0.913396,276533.000000,33756.000000
1066.393971,0.906796,275025.000000,34086.000000
1070.102806,0.899736,273940.000000,34508.000000
1075.041363,0.892293,272610.000000,34934.000000
1078.740364,0.887649,271864.000000,35213.000000
1082.435151,0.883612,271322.000000,35471.000000
1086.125723,0.878714,271668.000000,35919.000000
1089.812080,0.875323,272144.000000,36264.000000
1093.494224,0.873241,273135.000000,36571.000000
1097.172153,0.869861,273441.000000,36898.000000
1100.845867,0.867255,274759.000000,37299.000000
1104.515367,0.867630,276154.000000,37456.000000
1109.401478,0.867990,278191.000000,37701.000000
1113.061144,0.868505,279666.000000,37856.000000
1116.716596,0.872162,281465.000000,37780.000000
1120.367833,0.878238,283330.000000,37502.000000
1124.014856,0.888985,285720.000000,36894.000000
1127.657665,0.898510,287805.000000,36357.000000
1131.296259,0.912148,290051.000000,35508.000000
1134.930639,0.924420,292331.000000,34790.000000
1138.560804,0.937277,294917.000000,34074.000000
1143.394469,0.952642,298293.000000,33266.000000
1147.014801,0.961441,300985.000000,32893.000000
1150.630918,0.969185,304257.000000,32663.000000
1154.242821,0.978445,307712.000000,32337.000000
1157.850509,0.982451,310881.000000,32370.000000
1161.453983,0.986418,314276.000000,32426.000000
1165.053242,0.989880,318257.000000,32576.000000
1168.648287,0.993430,322819.000000,32774.000000
1172.239118,0.994665,326850.000000,33089.000000
1177.020337,0.997820,332795.000000,33447.000000
1180.601334,0.998631,338252.000000,33932.000000
1184.178116,0.999646,344529.000000,34481.000000
1187.750684,1.004918,351023.000000,34707.000000
1191.319038,1.008464,357082.000000,35019.000000
1194.883177,1.014204,364643.000000,35291.000000
1198.443102,1.019529,372656.000000,35627.000000
1201.998812,1.023977,379916.000000,35951.000000
1205.550308,1.028951,387104.000000,36214.000000
1210.279081,1.034591,398358.000000,36786.000000
1213.820743,1.036472,406330.000000,37360.000000
1217.358191,1.037836,414296.000000,37973.000000
1220.891424,1.037387,423100.000000,38820.000000
1224.420443,1.035571,431276.000000,39736.000000
1227.945248,1.035825,440314.000000,40545.000000
1231.465838,1.034650,449218.000000,41477.000000
1234.982214,1.034917,457807.000000,42244.000000
1238.494375,1.035972,468067.000000,43086.000000
1243.170701,1.037068,479193.000000,43999.000000
1246.673029,1.037511,486758.000000,44648.000000
1250.171142,1.038071,495180.000000,45362.000000
1253.665041,1.038715,503918.000000,46094.000000
1257.154726,1.035347,511654.000000,47166.000000
1260.640196,1.033541,521154.000000,48242.000000
1264.121451,1.032647,534098.000000,49542.000000
1267.598492,1.032510,549524.000000,50989.000000
1271.071319,1.033839,564969.000000,52262.000000
1275.695199,1.035297,583497.000000,53795.000000
1279.158192,1.037050,596509.000000,54773.000000
1282.616970,1.039939,610137.000000,55653.000000
1286.071534,1.042564,621777.000000,56373.000000
1289.521884,1.045079,632911.000000,57051.000000
1292.968020,1.050023,643299.000000,57331.000000
1296.409940,1.055441,653998.000000,57562.000000
1299.847647,1.059875,662535.000000,57721.000000
1303.281139,1.065312,669534.000000,57605.000000
1307.852572,1.072363,680622.000000,57616.000000
1311.276231,1.078568,687613.000000,57382.000000
1314.695675,1.082498,692993.000000,57310.000000
1318.110904,1.087807,697587.000000,56989.000000
1321.521919,1.093770,703545.000000,56692.000000
1324.928720,1.099184,707997.000000,56344.000000
1328.331306,1.103071,710077.000000,56006.000000
1331.729678,1.106469,712333.000000,55746.000000
1335.123835,1.110739,715576.000000,55452.000000
1339.642823,1.114093,717691.000000,55188.000000
1343.027147,1.116519,716977.000000,54826.000000
1346.407256,1.117736,716577.000000,54642.000000
1349.783151,1.119430,716270.000000,54406.000000
1353.154831,1.119426,715315.000000,54334.000000
1356.522297,1.119759,713176.000000,54130.000000
1359.885549,1.119925,710971.000000,53942.000000
1363.244586,1.121448,708733.000000,53584.000000
1366.599408,1.122583,706319.000000,53262.000000
1371.065950,1.123660,701665.000000,52780.000000
1374.410939,1.124205,697460.000000,52398.000000
1377.751713,1.124737,691985.000000,51923.000000
1381.088274,1.125177,686523.000000,51461.000000
1384.420619,1.124867,680381.000000,51037.000000
1387.748751,1.123912,675468.000000,50780.000000
1391.072668,1.123677,671911.000000,50540.000000
1394.392370,1.121637,668723.000000,50537.000000
1397.707858,1.121788,666533.000000,50354.000000
1402.121953,1.120879,665113.000000,50352.000000
1405.427607,1.121253,665198.000000,50315.000000
1408.729047,1.120642,664935.000000,50366.000000
1412.026273,1.122082,664455.000000,50163.000000
1415.319284,1.121689,664556.000000,50216.000000
1418.608081,1.121018,664917.000000,50321.000000
1421.892663,1.121342,665017.000000,50291.000000
1425.173031,1.119771,664617.000000,50443.000000
1428.449184,1.120393,665359.000000,50427.000000
1431.721123,1.121855,666424.000000,50338.000000
1436.077153,1.121555,667155.000000,50428.000000
1439.339258,1.121293,668127.000000,50532.000000
1442.597149,1.122145,668698.000000,50476.000000
1445.850825,1.122633,669264.000000,50462.000000
1449.100287,1.123630,669273.000000,50347.000000
1452.345535,1.123202,669026.000000,50378.000000
1455.586568,1.124653,668707.000000,50186.000000
1458.823387,1.125807,668068.000000,50005.000000
1462.055991,1.126159,666684.000000,49861.000000
1466.359575,1.126846,665382.000000,49685.000000
1469.582345,1.126861,664120.000000,49589.000000
1472.800901,1.126978,662276.000000,49438.000000
1476.015243,1.127488,660385.000000,49239.000000
1479.225371,1.127464,658310.000000,49087.000000
1482.431284,1.127128,656313.000000,48976.000000
1485.632982,1.127834,654173.000000,48737.000000
1488.830466,1.128344,651677.000000,48494.000000
1492.023736,1.127699,649126.000000,48376.000000
1496.274873,1.128931,646247.000000,48025.000000
1499.458309,1.128264,643294.000000,47879.000000
1502.637531,1.128446,640417.000000,47645.000000
1505.812538,1.128687,637303.000000,47387.000000
1508.983330,1.128990,634074.000000,47114.000000
1512.149909,1.128723,630551.000000,46881.000000
1515.312273,1.127994,626579.000000,46664.000000
1518.470422,1.129391,623236.000000,46266.000000
1521.624357,1.129162,619556.000000,46017.000000
1525.823048,1.129371,614520.000000,45621.000000
1528.967149,1.128498,610731.000000,45431.000000
1532.107036,1.128848,606260.000000,45062.000000
1535.242709,1.128696,601771.000000,44744.000000
1538.374167,1.129744,597293.000000,44304.000000
1541.501410,1.127477,592533.000000,44181.000000
1544.624439,1.127717,587614.000000,43790.000000
1547.743254,1.127429,582008.000000,43401.000000
1550.857855,1.127096,576631.000000,43033.000000
1555.004099,1.126820,569180.000000,42504.000000
