Method:,Hadamard 1,,
Host Date-Time:,27/8/18 @ 11:56:15,,
Header Version:,1,,
System Temp (C):,33.89,,
Detector Temp (C):,29.21,,
Humidity (%):,10.15,,
Lamp PD:,3773,,
Shift Vector Coefficients:,-9.31287,0.0592924,-8.53699e-05,,
Pixel to Wavelength Coefficients:,1745.69,-0.945483,-0.000234135,,
Serial Number:,5490031,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time in sec:,  2.496,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.629613,0.688687,33639.000000,6889.000000
905.521072,0.718472,38213.000000,7307.000000
909.408318,0.719042,42332.000000,8084.000000
913.291349,0.741196,46950.000000,8520.000000
917.170165,0.750086,51785.000000,9207.000000
921.044767,0.757014,58287.000000,10199.000000
924.915155,0.762155,66979.000000,11582.000000
930.069116,0.787984,82100.000000,13377.000000
933.929670,0.816529,94317.000000,14390.000000
937.786010,0.841077,106099.000000,15298.000000
941.638135,0.868288,116718.000000,15807.000000
945.486046,0.897149,125961.000000,15962.000000
949.329742,0.925554,134812.000000,16002.000000
953.169224,0.950021,143641.000000,16116.000000
957.004491,0.973440,152380.000000,16199.000000
960.835544,0.993100,161986.000000,16458.000000
965.937059,1.010667,175129.000000,17088.000000
969.758279,1.022914,185335.000000,17581.000000
973.575284,1.030855,195809.000000,18238.000000
977.388074,1.040690,206740.000000,18825.000000
981.196650,1.041597,217308.000000,19746.000000
985.001012,1.045911,228047.000000,20517.000000
988.801159,1.043643,238038.000000,21528.000000
992.597092,1.042531,247444.000000,22436.000000
996.388810,1.037652,256381.000000,23509.000000
1000.176314,1.035983,264317.000000,24330.000000
1005.219764,1.026814,273187.000000,25683.000000
1008.997434,1.020440,278661.000000,26585.000000
1012.770890,1.011363,283378.000000,27606.000000
1016.540131,1.004454,286796.000000,28387.000000
1020.305158,0.995679,289545.000000,29244.000000
1024.065971,0.989855,290768.000000,29764.000000
1027.822569,0.984093,291659.000000,30254.000000
1031.574953,0.976837,291738.000000,30772.000000
1035.323122,0.971611,291180.000000,31085.000000
1040.314125,0.961658,289060.000000,31574.000000
1044.052461,0.958054,287270.000000,31640.000000
1047.786582,0.950376,285260.000000,31979.000000
1051.516489,0.941508,282938.000000,32373.000000
1055.242181,0.932914,280933.000000,32786.000000
1058.963659,0.927340,278805.000000,32958.000000
1062.680922,0.920884,276533.000000,33179.000000
1066.393971,0.913046,275025.000000,33599.000000
1070.102806,0.906253,273940.000000,33994.000000
1075.041363,0.898529,272610.000000,34436.000000
1078.740364,0.895489,271864.000000,34583.000000
1082.435151,0.889330,271322.000000,35007.000000
1086.125723,0.883602,271668.000000,35517.000000
1089.812080,0.881098,272144.000000,35785.000000
1093.494224,0.878329,273135.000000,36145.000000
1097.172153,0.874904,273441.000000,36472.000000
1100.845867,0.872397,274759.000000,36860.000000
1104.515367,0.873525,276154.000000,36951.000000
1109.401478,0.873124,278191.000000,37258.000000
1113.061144,0.873582,279666.000000,37416.000000
1116.716596,0.878182,281465.000000,37260.000000
1120.367833,0.883317,283330.000000,37066.000000
1124.014856,0.893101,285720.000000,36546.000000
1127.657665,0.903581,287805.000000,35935.000000
1131.296259,0.916463,290051.000000,35157.000000
1134.930639,0.927590,292331.000000,34537.000000
1138.560804,0.939078,294917.000000,33933.000000
1143.394469,0.955840,298293.000000,33022.000000
1147.014801,0.964210,300985.000000,32684.000000
1150.630918,0.974226,304257.000000,32286.000000
1154.242821,0.981315,307712.000000,32124.000000
1157.850509,0.987349,310881.000000,32007.000000
1161.453983,0.991931,314276.000000,32017.000000
1165.053242,0.994437,318257.000000,32236.000000
1168.648287,0.997999,322819.000000,32431.000000
1172.239118,0.998223,326850.000000,32819.000000
1177.020337,1.001588,332795.000000,33158.000000
1180.601334,1.004663,338252.000000,33464.000000
1184.178116,1.004701,344529.000000,34082.000000
1187.750684,1.008298,351023.000000,34438.000000
1191.319038,1.012576,357082.000000,34689.000000
1194.883177,1.017106,364643.000000,35056.000000
1198.443102,1.023435,372656.000000,35308.000000
1201.998812,1.028103,379916.000000,35611.000000
1205.550308,1.031344,387104.000000,36015.000000
1210.279081,1.037220,398358.000000,36564.000000
1213.820743,1.041053,406330.000000,36968.000000
1217.358191,1.040658,414296.000000,37727.000000
1220.891424,1.039103,423100.000000,38667.000000
1224.420443,1.039303,431276.000000,39396.000000
1227.945248,1.038878,440314.000000,40261.000000
1231.465838,1.037897,449218.000000,41168.000000
1234.982214,1.037547,457807.000000,41989.000000
1238.494375,1.039484,468067.000000,42739.000000
1243.170701,1.039493,479193.000000,43754.000000
1246.673029,1.040508,486758.000000,44341.000000
1250.171142,1.041531,495180.000000,45002.000000
1253.665041,1.041807,503918.000000,45767.000000
1257.154726,1.038610,511654.000000,46813.000000
1260.640196,1.035942,521154.000000,47976.000000
1264.121451,1.034466,534098.000000,49335.000000
1267.598492,1.036111,549524.000000,50568.000000
1271.071319,1.036005,564969.000000,52002.000000
1275.695199,1.039703,583497.000000,53252.000000
1279.158192,1.040026,596509.000000,54399.000000
1282.616970,1.042569,610137.000000,55317.000000
1286.071534,1.044254,621777.000000,56154.000000
1289.521884,1.047538,632911.000000,56729.000000
1292.968020,1.052736,643299.000000,56974.000000
1296.409940,1.057672,653998.000000,57267.000000
1299.847647,1.062486,662535.000000,57375.000000
1303.281139,1.066876,669534.000000,57398.000000
1307.852572,1.075062,680622.000000,57259.000000
1311.276231,1.080328,687613.000000,57150.000000
1314.695675,1.085609,692993.000000,56901.000000
1318.110904,1.090644,697587.000000,56618.000000
1321.521919,1.096537,703545.000000,56332.000000
1324.928720,1.101843,707997.000000,56000.000000
1328.331306,1.106825,710077.000000,55524.000000
1331.729678,1.110484,712333.000000,55233.000000
1335.123835,1.114514,715576.000000,54972.000000
1339.642823,1.118538,717691.000000,54626.000000
1343.027147,1.120282,716977.000000,54353.000000
1346.407256,1.122917,716577.000000,53994.000000
1349.783151,1.123730,716270.000000,53870.000000
1353.154831,1.123925,715315.000000,53774.000000
1356.522297,1.124583,713176.000000,53532.000000
1359.885549,1.124872,710971.000000,53331.000000
1363.244586,1.126781,708733.000000,52930.000000
1366.599408,1.126910,706319.000000,52734.000000
1371.065950,1.128368,701665.000000,52211.000000
1374.410939,1.128687,697460.000000,51860.000000
1377.751713,1.129210,691985.000000,51391.000000
1381.088274,1.129025,686523.000000,51007.000000
1384.420619,1.129186,680381.000000,50532.000000
1387.748751,1.128719,675468.000000,50221.000000
1391.072668,1.128707,671911.000000,49958.000000
1394.392370,1.128148,668723.000000,49785.000000
1397.707858,1.128086,666533.000000,49629.000000
1402.121953,1.125858,665113.000000,49778.000000
1405.427607,1.126367,665198.000000,49726.000000
1408.729047,1.125803,664935.000000,49771.000000
1412.026273,1.126870,664455.000000,49613.000000
1415.319284,1.126892,664556.000000,49618.000000
1418.608081,1.126306,664917.000000,49712.000000
1421.892663,1.126459,665017.000000,49702.000000
1425.173031,1.125473,664617.000000,49785.000000
1428.449184,1.126010,665359.000000,49779.000000
1431.721123,1.127106,666424.000000,49733.000000
1436.077153,1.126161,667155.000000,49896.000000
1439.339258,1.126671,668127.000000,49910.000000
1442.597149,1.127704,668698.000000,49834.000000
1445.850825,1.127967,669264.000000,49846.000000
1449.100287,1.128950,669273.000000,49734.000000
1452.345535,1.129279,669026.000000,49678.000000
1455.586568,1.130578,668707.000000,49506.000000
1458.823387,1.130365,668068.000000,49483.000000
1462.055991,1.131337,666684.000000,49270.000000
1466.359575,1.131159,665382.000000,49194.000000
1469.582345,1.131094,664120.000000,49108.000000
1472.800901,1.132317,662276.000000,48834.000000
1476.015243,1.131965,660385.000000,48734.000000
1479.225371,1.132384,658310.000000,48534.000000
1482.431284,1.133164,656313.000000,48300.000000
1485.632982,1.132501,654173.000000,48216.000000
1488.830466,1.133461,651677.000000,47926.000000
1492.023736,1.133547,649126.000000,47729.000000
1496.274873,1.133440,646247.000000,47529.000000
1499.458309,1.133916,643294.000000,47260.000000
1502.637531,1.133405,640417.000000,47104.000000
1505.812538,1.134258,637303.000000,46783.000000
1508.983330,1.134314,634074.000000,46540.000000
1512.149909,1.135097,630551.000000,46198.000000
1515.312273,1.134662,626579.000000,45953.000000
1518.470422,1.134917,623236.000000,45681.000000
1521.624357,1.133936,619556.000000,45514.000000
1525.823048,1.133907,614520.000000,45147.000000
1528.967149,1.133981,610731.000000,44861.000000
1532.107036,1.134133,606260.000000,44517.000000
1535.242709,1.134491,601771.000000,44151.000000
1538.374167,1.133713,597293.000000,43901.000000
1541.501410,1.133176,592533.000000,43605.000000
1544.624439,1.132504,587614.000000,43310.000000
1547.743254,1.132563,582008.000000,42891.000000
1550.857855,1.131448,576631.000000,42604.000000
1555.004099,1.132362,569180.000000,41965.000000
1558.108866,1.132808,563682.000000,41517.000000
1561.209418,1.132442,557265.000000,41079.000000
1564.305756,1.130948,551187.000000,40771.000000
1567.397879,1.130234,545545.000000,40420.000000
1570.485788,1.131028,539133.000000,39872.000000
1573.569483,1.130645,532551.000000,39420.000000
1576.648963,1.130023,525907.000000,38984.000000
1579.724229,1.128990,518938.000000,38559.000000
1583.818027,1.129774,509333.000000,37777.000000
1586.883459,1.129810,502458.000000,37264.000000
1589.944677,1.128904,494992.000000,36787.000000
1593.001680,1.128356,487232.000000,36256.000000
1596.054469,1.128871,480020.000000,35677.000000
1599.103043,1.128666,472168.000000,35110.000000
1602.147403,1.130057,464280.000000,34413.000000
1605.187548,1.131093,456706.000000,33771.000000
1608.223479,1.131033,448530.000000,33171.000000
1612.264832,1.130556,437205.000000,32369.000000
1615.290929,1.132936,429490.000000,31624.000000
1618.312812,1.133875,421504.000000,30969.000000
1621.330481,1.134431,413173.000000,30318.000000
1624.343935,1.137124,404553.000000,29502.000000
1627.353174,1.140701,396423.000000,28672.000000
1630.358200,1.144502,388513.000000,27855.000000
1633.359010,1.146949,380160.000000,27103.000000
1636.355607,1.147845,371598.000000,26438.000000
1640.344513,1.152420,360463.000000,25377.000000
1643.331275,1.157338,352069.000000,24507.000000
1646.313824,1.164141,343006.000000,23505.000000
1649.292158,1.163669,333872.000000,22904.000000
1652.266277,1.169865,324504.000000,21946.000000
1655.236182,1.171139,314053.000000,21177.000000
1658.201873,1.177438,302316.000000,20092.000000
1661.163349,1.179382,289087.000000,19127.000000
1664.120611,1.186643,274074.000000,17833.000000
1668.057070,1.197218,249318.000000,15832.000000
1671.004498,1.201841,227555.000000,14297.000000
1673.947712,1.201227,203186.000000,12784.000000
1676.886711,1.205725,178338.000000,11105.000000
1679.821496,1.204448,153876.000000,9610.000000
1682.752066,1.206437,131194.000000,8156.000000
1685.678422,1.215985,111238.000000,6765.000000
1688.600564,1.219404,94301.000000,5690.000000
1691.518491,1.222841,80350.000000,4810.000000
1695.402504,1.215471,65120.000000,3965.000000
1698.310598,1.204765,55907.000000,3489.000000
1701.214477,1.223426,48643.000000,2908.000000
