Method:,Hadamard 1,,
Host Date-Time:,27/8/18 @ 11:49:56,,
Header Version:,1,,
System Temp (C):,32.05,,
Detector Temp (C):,27.17,,
Humidity (%):,12.61,,
Lamp PD:,3776,,
Shift Vector Coefficients:,-9.31287,0.0592924,-8.53699e-05,,
Pixel to Wavelength Coefficients:,1745.69,-0.945483,-0.000234135,,
Serial Number:,5490031,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time in sec:,  2.449,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.629613,0.692613,33639.000000,6827.000000
905.521072,0.713214,38213.000000,7396.000000
909.408318,0.719634,42332.000000,8073.000000
913.291349,0.743342,46950.000000,8478.000000
917.170165,0.745674,51785.000000,9301.000000
921.044767,0.754086,58287.000000,10268.000000
924.915155,0.759986,66979.000000,11640.000000
930.069116,0.787530,82100.000000,13391.000000
933.929670,0.812474,94317.000000,14525.000000
937.786010,0.836923,106099.000000,15445.000000
941.638135,0.863887,116718.000000,15968.000000
945.486046,0.892790,125961.000000,16123.000000
949.329742,0.921717,134812.000000,16144.000000
953.169224,0.949240,143641.000000,16145.000000
957.004491,0.974406,152380.000000,16163.000000
960.835544,0.994952,161986.000000,16388.000000
965.937059,1.012807,175129.000000,17004.000000
969.758279,1.027508,185335.000000,17396.000000
973.575284,1.029049,195809.000000,18314.000000
977.388074,1.037586,206740.000000,18960.000000
981.196650,1.041333,217308.000000,19758.000000
985.001012,1.047756,228047.000000,20430.000000
988.801159,1.046273,238038.000000,21398.000000
992.597092,1.044433,247444.000000,22338.000000
996.388810,1.040525,256381.000000,23354.000000
1000.176314,1.036698,264317.000000,24290.000000
1005.219764,1.027203,273187.000000,25660.000000
1008.997434,1.019770,278661.000000,26626.000000
1012.770890,1.012765,283378.000000,27517.000000
1016.540131,1.005311,286796.000000,28331.000000
1020.305158,0.997405,289545.000000,29128.000000
1024.065971,0.991771,290768.000000,29633.000000
1027.822569,0.984452,291659.000000,30229.000000
1031.574953,0.977798,291738.000000,30704.000000
1035.323122,0.971499,291180.000000,31093.000000
1040.314125,0.964418,289060.000000,31374.000000
1044.052461,0.957039,287270.000000,31714.000000
1047.786582,0.951709,285260.000000,31881.000000
1051.516489,0.942583,282938.000000,32293.000000
1055.242181,0.933975,280933.000000,32706.000000
1058.963659,0.926392,278805.000000,33030.000000
1062.680922,0.920452,276533.000000,33212.000000
1066.393971,0.913033,275025.000000,33600.000000
1070.102806,0.907789,273940.000000,33874.000000
1075.041363,0.898983,272610.000000,34400.000000
1078.740364,0.895163,271864.000000,34609.000000
1082.435151,0.889429,271322.000000,34999.000000
1086.125723,0.884177,271668.000000,35470.000000
1089.812080,0.881438,272144.000000,35757.000000
1093.494224,0.878005,273135.000000,36172.000000
1097.172153,0.875214,273441.000000,36446.000000
1100.845867,0.873328,274759.000000,36781.000000
1104.515367,0.872609,276154.000000,37029.000000
1109.401478,0.872588,278191.000000,37304.000000
1113.061144,0.873954,279666.000000,37384.000000
1116.716596,0.877646,281465.000000,37306.000000
1120.367833,0.883797,283330.000000,37025.000000
1124.014856,0.892626,285720.000000,36586.000000
1127.657665,0.902338,287805.000000,36038.000000
1131.296259,0.915118,290051.000000,35266.000000
1134.930639,0.927515,292331.000000,34543.000000
1138.560804,0.940141,294917.000000,33850.000000
1143.394469,0.955879,298293.000000,33019.000000
1147.014801,0.966074,300985.000000,32544.000000
1150.630918,0.973313,304257.000000,32354.000000
1154.242821,0.981531,307712.000000,32108.000000
1157.850509,0.986441,310881.000000,32074.000000
1161.453983,0.992528,314276.000000,31973.000000
1165.053242,0.994895,318257.000000,32202.000000
1168.648287,0.996715,322819.000000,32527.000000
1172.239118,0.998236,326850.000000,32818.000000
1177.020337,1.001719,332795.000000,33148.000000
1180.601334,1.003651,338252.000000,33542.000000
1184.178116,1.003848,344529.000000,34149.000000
1187.750684,1.008462,351023.000000,34425.000000
1191.319038,1.014446,357082.000000,34540.000000
1194.883177,1.018284,364643.000000,34961.000000
1198.443102,1.023312,372656.000000,35318.000000
1201.998812,1.028433,379916.000000,35584.000000
1205.550308,1.031091,387104.000000,36036.000000
1210.279081,1.036377,398358.000000,36635.000000
1213.820743,1.040442,406330.000000,37020.000000
1217.358191,1.040152,414296.000000,37771.000000
1220.891424,1.040137,423100.000000,38575.000000
1224.420443,1.038741,431276.000000,39447.000000
1227.945248,1.039256,440314.000000,40226.000000
1231.465838,1.039440,449218.000000,41022.000000
1234.982214,1.037909,457807.000000,41954.000000
1238.494375,1.039250,468067.000000,42762.000000
1243.170701,1.040695,479193.000000,43633.000000
1246.673029,1.040400,486758.000000,44352.000000
1250.171142,1.040982,495180.000000,45059.000000
1253.665041,1.041219,503918.000000,45829.000000
1257.154726,1.038258,511654.000000,46851.000000
