Method:,Hadamard 1,,
Host Date-Time:,27/8/18 @ 11:52:59,,
Header Version:,1,,
System Temp (C):,32.86,,
Detector Temp (C):,28.03,,
Humidity (%):,11.06,,
Lamp PD:,3775,,
Shift Vector Coefficients:,-9.31287,0.0592924,-8.53699e-05,,
Pixel to Wavelength Coefficients:,1745.69,-0.945483,-0.000234135,,
Serial Number:,5490031,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time in sec:,  2.450,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.629613,0.682117,33639.000000,6994.000000
905.521072,0.705820,38213.000000,7523.000000
909.408318,0.720765,42332.000000,8052.000000
913.291349,0.735072,46950.000000,8641.000000
917.170165,0.741122,51785.000000,9399.000000
921.044767,0.751471,58287.000000,10330.000000
924.915155,0.757196,66979.000000,11715.000000
930.069116,0.784750,82100.000000,13477.000000
933.929670,0.810624,94317.000000,14587.000000
937.786010,0.837261,106099.000000,15433.000000
941.638135,0.864404,116718.000000,15949.000000
945.486046,0.889623,125961.000000,16241.000000
949.329742,0.920321,134812.000000,16196.000000
953.169224,0.947978,143641.000000,16192.000000
957.004491,0.972315,152380.000000,16241.000000
960.835544,0.990391,161986.000000,16561.000000
965.937059,1.011201,175129.000000,17067.000000
969.758279,1.021508,185335.000000,17638.000000
973.575284,1.027015,195809.000000,18400.000000
977.388074,1.036168,206740.000000,19022.000000
981.196650,1.035590,217308.000000,20021.000000
985.001012,1.043083,228047.000000,20651.000000
988.801159,1.040807,238038.000000,21669.000000
992.597092,1.039907,247444.000000,22572.000000
996.388810,1.035036,256381.000000,23651.000000
1000.176314,1.030749,264317.000000,24625.000000
1005.219764,1.021570,273187.000000,25995.000000
1008.997434,1.015453,278661.000000,26892.000000
1012.770890,1.006373,283378.000000,27925.000000
1016.540131,0.998679,286796.000000,28767.000000
1020.305158,0.991644,289545.000000,29517.000000
1024.065971,0.985673,290768.000000,30052.000000
1027.822569,0.978147,291659.000000,30671.000000
1031.574953,0.969560,291738.000000,31292.000000
1035.323122,0.965603,291180.000000,31518.000000
1040.314125,0.955065,289060.000000,32057.000000
1044.052461,0.950907,287270.000000,32165.000000
1047.786582,0.944053,285260.000000,32448.000000
1051.516489,0.935434,282938.000000,32829.000000
1055.242181,0.927962,280933.000000,33162.000000
1058.963659,0.920567,278805.000000,33476.000000
1062.680922,0.914040,276533.000000,33706.000000
1066.393971,0.906720,275025.000000,34092.000000
1070.102806,0.901072,273940.000000,34402.000000
1075.041363,0.893052,272610.000000,34873.000000
1078.740364,0.889205,271864.000000,35087.000000
1082.435151,0.884138,271322.000000,35428.000000
1086.125723,0.879646,271668.000000,35842.000000
1089.812080,0.877785,272144.000000,36059.000000
1093.494224,0.872991,273135.000000,36592.000000
1097.172153,0.869743,273441.000000,36908.000000
1100.845867,0.868970,274759.000000,37152.000000
1104.515367,0.869536,276154.000000,37292.000000
1109.401478,0.867415,278191.000000,37751.000000
1113.061144,0.868895,279666.000000,37822.000000
1116.716596,0.873256,281465.000000,37685.000000
1120.367833,0.879189,283330.000000,37420.000000
1124.014856,0.888573,285720.000000,36929.000000
1127.657665,0.900258,287805.000000,36211.000000
1131.296259,0.913385,290051.000000,35407.000000
1134.930639,0.925108,292331.000000,34735.000000
1138.560804,0.939539,294917.000000,33897.000000
1143.394469,0.954160,298293.000000,33150.000000
1147.014801,0.963493,300985.000000,32738.000000
1150.630918,0.971357,304257.000000,32500.000000
1154.242821,0.979278,307712.000000,32275.000000
1157.850509,0.983943,310881.000000,32259.000000
1161.453983,0.989213,314276.000000,32218.000000
1165.053242,0.990694,318257.000000,32515.000000
1168.648287,0.992688,322819.000000,32830.000000
1172.239118,0.995598,326850.000000,33018.000000
1177.020337,0.998834,332795.000000,33369.000000
1180.601334,1.000003,338252.000000,33825.000000
1184.178116,1.001362,344529.000000,34345.000000
1187.750684,1.005520,351023.000000,34659.000000
1191.319038,1.009184,357082.000000,34961.000000
1194.883177,1.015140,364643.000000,35215.000000
1198.443102,1.020469,372656.000000,35550.000000
1201.998812,1.025647,379916.000000,35813.000000
1205.550308,1.028999,387104.000000,36210.000000
1210.279081,1.035596,398358.000000,36701.000000
1213.820743,1.037042,406330.000000,37311.000000
1217.358191,1.037790,414296.000000,37977.000000
1220.891424,1.036538,423100.000000,38896.000000
1224.420443,1.036907,431276.000000,39614.000000
1227.945248,1.035547,440314.000000,40571.000000
1231.465838,1.035383,449218.000000,41407.000000
1234.982214,1.034537,457807.000000,42281.000000
1238.494375,1.036981,468067.000000,42986.000000
1243.170701,1.037433,479193.000000,43962.000000
1246.673029,1.038514,486758.000000,44545.000000
1250.171142,1.038071,495180.000000,45362.000000
1253.665041,1.038574,503918.000000,46109.000000
1257.154726,1.036408,511654.000000,47051.000000
1260.640196,1.033721,521154.000000,48222.000000
1264.121451,1.032227,534098.000000,49590.000000
1267.598492,1.033918,549524.000000,50824.000000
1271.071319,1.034695,564969.000000,52159.000000
1275.695199,1.036178,583497.000000,53686.000000
1279.158192,1.038472,596509.000000,54594.000000
1282.616970,1.039869,610137.000000,55662.000000
1286.071534,1.043350,621777.000000,56271.000000
1289.521884,1.045750,632911.000000,56963.000000
1292.968020,1.050994,643299.000000,57203.000000
1296.409940,1.055999,653998.000000,57488.000000
1299.847647,1.060590,662535.000000,57626.000000
1303.281139,1.065569,669534.000000,57571.000000
1307.852572,1.072725,680622.000000,57568.000000
1311.276231,1.078939,687613.000000,57333.000000
1314.695675,1.083492,692993.000000,57179.000000
1318.110904,1.088318,697587.000000,56922.000000
1321.521919,1.094782,703545.000000,56560.000000
1324.928720,1.099623,707997.000000,56287.000000
1328.331306,1.103731,710077.000000,55921.000000
1331.729678,1.108101,712333.000000,55537.000000
1335.123835,1.111986,715576.000000,55293.000000
1339.642823,1.116587,717691.000000,54872.000000
1343.027147,1.118472,716977.000000,54580.000000
1346.407256,1.119600,716577.000000,54408.000000
1349.783151,1.120061,716270.000000,54327.000000
1353.154831,1.120378,715315.000000,54215.000000
1356.522297,1.121294,713176.000000,53939.000000
1359.885549,1.121991,710971.000000,53686.000000
1363.244586,1.122381,708733.000000,53469.000000
1366.599408,1.122910,706319.000000,53222.000000
1371.065950,1.125020,701665.000000,52615.000000
1374.410939,1.124686,697460.000000,52340.000000
1377.751713,1.125264,691985.000000,51860.000000
1381.088274,1.125684,686523.000000,51401.000000
1384.420619,1.125634,680381.000000,50947.000000
1387.748751,1.123519,675468.000000,50826.000000
1391.072668,1.125347,671911.000000,50346.000000
1394.392370,1.123307,668723.000000,50343.000000
1397.707858,1.123308,666533.000000,50178.000000
1402.121953,1.122062,665113.000000,50215.000000
1405.427607,1.121789,665198.000000,50253.000000
1408.729047,1.121998,664935.000000,50209.000000
1412.026273,1.123365,664455.000000,50015.000000
1415.319284,1.122850,664556.000000,50082.000000
1418.608081,1.123138,664917.000000,50076.000000
1421.892663,1.121947,665017.000000,50221.000000
1425.173031,1.120952,664617.000000,50306.000000
1428.449184,1.121264,665359.000000,50326.000000
1431.721123,1.122813,666424.000000,50227.000000
1436.077153,1.122935,667155.000000,50268.000000
1439.339258,1.122480,668127.000000,50394.000000
1442.597149,1.123938,668698.000000,50268.000000
1445.850825,1.123184,669264.000000,50398.000000
1449.100287,1.123518,669273.000000,50360.000000
1452.345535,1.125623,669026.000000,50098.000000
1455.586568,1.126162,668707.000000,50012.000000
1458.823387,1.126677,668068.000000,49905.000000
1462.055991,1.126237,666684.000000,49852.000000
1466.359575,1.126837,665382.000000,49686.000000
1469.582345,1.127212,664120.000000,49549.000000
1472.800901,1.128474,662276.000000,49268.000000
1476.015243,1.128097,660385.000000,49170.000000
1479.225371,1.128518,658310.000000,48968.000000
1482.431284,1.129136,656313.000000,48750.000000
1485.632982,1.128021,654173.000000,48716.000000
1488.830466,1.129887,651677.000000,48322.000000
1492.023736,1.130139,649126.000000,48105.000000
1496.274873,1.129429,646247.000000,47970.000000
1499.458309,1.129664,643294.000000,47725.000000
1502.637531,1.129532,640417.000000,47526.000000
1505.812538,1.129476,637303.000000,47301.000000
1508.983330,1.129867,634074.000000,47019.000000
1512.149909,1.129855,630551.000000,46759.000000
1515.312273,1.129439,626579.000000,46509.000000
1518.470422,1.130415,623236.000000,46157.000000
1521.624357,1.131481,619556.000000,45772.000000
1525.823048,1.130458,614520.000000,45507.000000
1528.967149,1.130260,610731.000000,45247.000000
1532.107036,1.128781,606260.000000,45069.000000
1535.242709,1.130174,601771.000000,44592.000000
1538.374167,1.129353,597293.000000,44344.000000
1541.501410,1.130327,592533.000000,43892.000000
1544.624439,1.128501,587614.000000,43711.000000
1547.743254,1.128080,582008.000000,43336.000000
1550.857855,1.127611,576631.000000,42982.000000
1555.004099,1.127239,569180.000000,42463.000000
1558.108866,1.128230,563682.000000,41957.000000
1561.209418,1.127972,557265.000000,41504.000000
1564.305756,1.126117,551187.000000,41227.000000
1567.397879,1.126192,545545.000000,40798.000000
1570.485788,1.125358,539133.000000,40396.000000
1573.569483,1.126991,532551.000000,39753.000000
1576.648963,1.127014,525907.000000,39255.000000
1579.724229,1.124954,518938.000000,38919.000000
1583.818027,1.126077,509333.000000,38100.000000
1586.883459,1.125704,502458.000000,37618.000000
1589.944677,1.124885,494992.000000,37129.000000
1593.001680,1.123579,487232.000000,36657.000000
1596.054469,1.124246,480020.000000,36059.000000
1599.103043,1.124652,472168.000000,35436.000000
1602.147403,1.126526,464280.000000,34694.000000
1605.187548,1.124571,456706.000000,34282.000000
1608.223479,1.125569,448530.000000,33591.000000
1612.264832,1.126217,437205.000000,32694.000000
1615.290929,1.128197,429490.000000,31971.000000
1618.312812,1.129966,421504.000000,31249.000000
1621.330481,1.129220,413173.000000,30684.000000
1624.343935,1.132847,404553.000000,29794.000000
1627.353174,1.134714,396423.000000,29070.000000
1630.358200,1.140406,388513.000000,28119.000000
1633.359010,1.140934,380160.000000,27481.000000
1636.355607,1.144947,371598.000000,26615.000000
1640.344513,1.148400,360463.000000,25613.000000
1643.331275,1.153369,352069.000000,24732.000000
1646.313824,1.157140,343006.000000,23887.000000
1649.292158,1.159836,333872.000000,23107.000000
1652.266277,1.164926,324504.000000,22197.000000
1655.236182,1.169603,314053.000000,21252.000000
1658.201873,1.175841,302316.000000,20166.000000
1661.163349,1.178905,289087.000000,19148.000000
1664.120611,1.187497,274074.000000,17798.000000
1668.057070,1.200439,249318.000000,15715.000000
1671.004498,1.203759,227555.000000,14234.000000
1673.947712,1.208041,203186.000000,12585.000000
1676.886711,1.214216,178338.000000,10890.000000
1679.821496,1.216174,153876.000000,9354.000000
1682.752066,1.216619,131194.000000,7967.000000
1685.678422,1.231739,111238.000000,6524.000000
1688.600564,1.235498,94301.000000,5483.000000
1691.518491,1.225649,80350.000000,4779.000000
1695.402504,1.234961,65120.000000,3791.000000
1698.310598,1.223590,55907.000000,3341.000000
1701.214477,1.235387,48643.000000,2829.000000
