Method:,Hadamard 1,,
Host Date-Time:,27/8/18 @ 11:42:20,,
Header Version:,1,,
System Temp (C):,28.4,,
Detector Temp (C):,22.97,,
Humidity (%):,16.91,,
Lamp PD:,3783,,
Shift Vector Coefficients:,-9.31287,0.0592924,-8.53699e-05,,
Pixel to Wavelength Coefficients:,1745.69,-0.945483,-0.000234135,,
Serial Number:,5490031,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time in sec:,  2.493,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.629613,0.692295,33639.000000,6832.000000
905.521072,0.707613,38213.000000,7492.000000
909.408318,0.719042,42332.000000,8084.000000
913.291349,0.735574,46950.000000,8631.000000
917.170165,0.740753,51785.000000,9407.000000
921.044767,0.743061,58287.000000,10532.000000
924.915155,0.747772,66979.000000,11972.000000
930.069116,0.775567,82100.000000,13765.000000
933.929670,0.809108,94317.000000,14638.000000
937.786010,0.836109,106099.000000,15474.000000
941.638135,0.865850,116718.000000,15896.000000
945.486046,0.892602,125961.000000,16130.000000
949.329742,0.922984,134812.000000,16097.000000
953.169224,0.951317,143641.000000,16068.000000
957.004491,0.971247,152380.000000,16281.000000
960.835544,0.993999,161986.000000,16424.000000
965.937059,1.012475,175129.000000,17017.000000
969.758279,1.023829,185335.000000,17544.000000
973.575284,1.026095,195809.000000,18439.000000
977.388074,1.032780,206740.000000,19171.000000
981.196650,1.034810,217308.000000,20057.000000
985.001012,1.039648,228047.000000,20815.000000
988.801159,1.038708,238038.000000,21774.000000
992.597092,1.035466,247444.000000,22804.000000
996.388810,1.034009,256381.000000,23707.000000
1000.176314,1.026974,264317.000000,24840.000000
1005.219764,1.019254,273187.000000,26134.000000
1008.997434,1.012524,278661.000000,27074.000000
1012.770890,1.002595,283378.000000,28169.000000
1016.540131,0.993024,286796.000000,29144.000000
1020.305158,0.988156,289545.000000,29755.000000
1024.065971,0.981660,290768.000000,30331.000000
1027.822569,0.974173,291659.000000,30953.000000
1031.574953,0.966035,291738.000000,31547.000000
1035.323122,0.961721,291180.000000,31801.000000
1040.314125,0.952620,289060.000000,32238.000000
1044.052461,0.945499,287270.000000,32568.000000
1047.786582,0.938269,285260.000000,32883.000000
1051.516489,0.930174,282938.000000,33229.000000
1055.242181,0.922871,280933.000000,33553.000000
1058.963659,0.915075,278805.000000,33902.000000
1062.680922,0.909044,276533.000000,34096.000000
1066.393971,0.901075,275025.000000,34538.000000
1070.102806,0.893724,273940.000000,34989.000000
1075.041363,0.888531,272610.000000,35238.000000
1078.740364,0.882999,271864.000000,35592.000000
1082.435151,0.878282,271322.000000,35909.000000
1086.125723,0.875174,271668.000000,36213.000000
1089.812080,0.870903,272144.000000,36635.000000
1093.494224,0.869233,273135.000000,36910.000000
1097.172153,0.863516,273441.000000,37441.000000
1100.845867,0.862369,274759.000000,37721.000000
1104.515367,0.864223,276154.000000,37751.000000
1109.401478,0.863680,278191.000000,38077.000000
1113.061144,0.864576,279666.000000,38200.000000
1116.716596,0.869984,281465.000000,37970.000000
1120.367833,0.875422,283330.000000,37746.000000
1124.014856,0.884966,285720.000000,37237.000000
1127.657665,0.896877,287805.000000,36494.000000
1131.296259,0.909320,290051.000000,35740.000000
1134.930639,0.923099,292331.000000,34896.000000
1138.560804,0.934735,294917.000000,34274.000000
1143.394469,0.952134,298293.000000,33305.000000
1147.014801,0.960163,300985.000000,32990.000000
1150.630918,0.970103,304257.000000,32594.000000
1154.242821,0.974474,307712.000000,32634.000000
1157.850509,0.980577,310881.000000,32510.000000
1161.453983,0.985428,314276.000000,32500.000000
1165.053242,0.988044,318257.000000,32714.000000
1168.648287,0.988489,322819.000000,33149.000000
1172.239118,0.991044,326850.000000,33366.000000
1177.020337,0.993916,332795.000000,33749.000000
1180.601334,0.995265,338252.000000,34196.000000
1184.178116,0.996421,344529.000000,34738.000000
1187.750684,1.001354,351023.000000,34993.000000
1191.319038,1.006769,357082.000000,35156.000000
1194.883177,1.010711,364643.000000,35576.000000
1198.443102,1.016274,372656.000000,35895.000000
1201.998812,1.021687,379916.000000,36141.000000
1205.550308,1.026464,387104.000000,36422.000000
1210.279081,1.030139,398358.000000,37165.000000
1213.820743,1.034049,406330.000000,37569.000000
1217.358191,1.035429,414296.000000,38184.000000
1220.891424,1.031896,423100.000000,39314.000000
1224.420443,1.032391,431276.000000,40028.000000
1227.945248,1.031975,440314.000000,40906.000000
1231.465838,1.031863,449218.000000,41744.000000
1234.982214,1.030926,457807.000000,42634.000000
1238.494375,1.034232,468067.000000,43259.000000
1243.170701,1.034921,479193.000000,44217.000000
1246.673029,1.034699,486758.000000,44938.000000
1250.171142,1.035674,495180.000000,45613.000000
1253.665041,1.035617,503918.000000,46424.000000
1257.154726,1.032420,511654.000000,47485.000000
1260.640196,1.031368,521154.000000,48484.000000
1264.121451,1.028495,534098.000000,50018.000000
1267.598492,1.029615,549524.000000,51330.000000
1271.071319,1.032031,564969.000000,52480.000000
1275.695199,1.033114,583497.000000,54066.000000
1279.158192,1.033993,596509.000000,55160.000000
1282.616970,1.038272,610137.000000,55867.000000
1286.071534,1.039646,621777.000000,56753.000000
1289.521884,1.042900,632911.000000,57338.000000
1292.968020,1.047523,643299.000000,57662.000000
1296.409940,1.053168,653998.000000,57864.000000
1299.847647,1.058605,662535.000000,57890.000000
1303.281139,1.063612,669534.000000,57831.000000
1307.852572,1.070670,680622.000000,57841.000000
1311.276231,1.076304,687613.000000,57682.000000
1314.695675,1.079553,692993.000000,57700.000000
1318.110904,1.085209,697587.000000,57331.000000
1321.521919,1.091615,703545.000000,56974.000000
1324.928720,1.095568,707997.000000,56815.000000
1328.331306,1.100073,710077.000000,56394.000000
1331.729678,1.103906,712333.000000,56076.000000
1335.123835,1.106933,715576.000000,55940.000000
1339.642823,1.111347,717691.000000,55538.000000
1343.027147,1.112937,716977.000000,55280.000000
1346.407256,1.114529,716577.000000,55047.000000
1349.783151,1.115481,716270.000000,54903.000000
1353.154831,1.115495,715315.000000,54828.000000
