Method:,Hadamard 1,,
Host Date-Time:,27/8/18 @ 11:50:45,,
Header Version:,1,,
System Temp (C):,32.19,,
Detector Temp (C):,27.28,,
Humidity (%):,11.82,,
Lamp PD:,3776,,
Shift Vector Coefficients:,-9.31287,0.0592924,-8.53699e-05,,
Pixel to Wavelength Coefficients:,1745.69,-0.945483,-0.000234135,,
Serial Number:,5490031,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time in sec:,  2.449,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.629613,0.691597,33639.000000,6843.000000
905.521072,0.710930,38213.000000,7435.000000
909.408318,0.725756,42332.000000,7960.000000
913.291349,0.741757,46950.000000,8509.000000
917.170165,0.742372,51785.000000,9372.000000
921.044767,0.752060,58287.000000,10316.000000
924.915155,0.760060,66979.000000,11638.000000
930.069116,0.786914,82100.000000,13410.000000
933.929670,0.815083,94317.000000,14438.000000
937.786010,0.839094,106099.000000,15368.000000
941.638135,0.867657,116718.000000,15830.000000
945.486046,0.891902,125961.000000,16156.000000
949.329742,0.923226,134812.000000,16088.000000
953.169224,0.950264,143641.000000,16107.000000
957.004491,0.972449,152380.000000,16236.000000
960.835544,0.993813,161986.000000,16431.000000
965.937059,1.014316,175129.000000,16945.000000
969.758279,1.024448,185335.000000,17519.000000
973.575284,1.027794,195809.000000,18367.000000
977.388074,1.036785,206740.000000,18995.000000
981.196650,1.043448,217308.000000,19662.000000
985.001012,1.048437,228047.000000,20398.000000
988.801159,1.044855,238038.000000,21468.000000
992.597092,1.042822,247444.000000,22421.000000
996.388810,1.042183,256381.000000,23265.000000
1000.176314,1.034806,264317.000000,24396.000000
1005.219764,1.026933,273187.000000,25676.000000
1008.997434,1.020930,278661.000000,26555.000000
1012.770890,1.013223,283378.000000,27488.000000
1016.540131,1.003796,286796.000000,28430.000000
1020.305158,0.996378,289545.000000,29197.000000
1024.065971,0.990966,290768.000000,29688.000000
1027.822569,0.985415,291659.000000,30162.000000
1031.574953,0.977727,291738.000000,30709.000000
1035.323122,0.970899,291180.000000,31136.000000
1040.314125,0.963588,289060.000000,31434.000000
1044.052461,0.957135,287270.000000,31707.000000
1047.786582,0.950933,285260.000000,31938.000000
1051.516489,0.942731,282938.000000,32282.000000
1055.242181,0.933856,280933.000000,32715.000000
1058.963659,0.926576,278805.000000,33016.000000
1062.680922,0.918482,276533.000000,33363.000000
1066.393971,0.912645,275025.000000,33630.000000
1070.102806,0.906662,273940.000000,33962.000000
1075.041363,0.899615,272610.000000,34350.000000
1078.740364,0.894210,271864.000000,34685.000000
1082.435151,0.888413,271322.000000,35081.000000
1086.125723,0.886067,271668.000000,35316.000000
1089.812080,0.880540,272144.000000,35831.000000
1093.494224,0.878557,273135.000000,36126.000000
1097.172153,0.874785,273441.000000,36482.000000
1100.845867,0.872998,274759.000000,36809.000000
1104.515367,0.872351,276154.000000,37051.000000
1109.401478,0.872937,278191.000000,37274.000000
1113.061144,0.874617,279666.000000,37327.000000
1116.716596,0.877215,281465.000000,37343.000000
1120.367833,0.881971,283330.000000,37181.000000
1124.014856,0.892400,285720.000000,36605.000000
1127.657665,0.903182,287805.000000,35968.000000
1131.296259,0.915118,290051.000000,35266.000000
1134.930639,0.927653,292331.000000,34532.000000
1138.560804,0.939603,294917.000000,33892.000000
1143.394469,0.955958,298293.000000,33013.000000
1147.014801,0.965474,300985.000000,32589.000000
1150.630918,0.975102,304257.000000,32221.000000
1154.242821,0.981017,307712.000000,32146.000000
1157.850509,0.987159,310881.000000,32021.000000
1161.453983,0.991592,314276.000000,32042.000000
1165.053242,0.993401,318257.000000,32313.000000
1168.648287,0.997437,322819.000000,32473.000000
1172.239118,0.999416,326850.000000,32729.000000
1177.020337,1.003176,332795.000000,33037.000000
1180.601334,1.002552,338252.000000,33627.000000
1184.178116,1.004102,344529.000000,34129.000000
1187.750684,1.008310,351023.000000,34437.000000
1191.319038,1.012464,357082.000000,34698.000000
1194.883177,1.017961,364643.000000,34987.000000
1198.443102,1.023275,372656.000000,35321.000000
1201.998812,1.028750,379916.000000,35558.000000
1205.550308,1.032830,387104.000000,35892.000000
1210.279081,1.038040,398358.000000,36495.000000
1213.820743,1.039751,406330.000000,37079.000000
1217.358191,1.041257,414296.000000,37675.000000
1220.891424,1.039361,423100.000000,38644.000000
1224.420443,1.040517,431276.000000,39286.000000
1227.945248,1.039428,440314.000000,40210.000000
1231.465838,1.038816,449218.000000,41081.000000
1234.982214,1.038106,457807.000000,41935.000000
1238.494375,1.038732,468067.000000,42813.000000
1243.170701,1.040417,479193.000000,43661.000000
1246.673029,1.040684,486758.000000,44323.000000
1250.171142,1.041560,495180.000000,44999.000000
1253.665041,1.041257,503918.000000,45825.000000
1257.154726,1.040497,511654.000000,46610.000000
1260.640196,1.036150,521154.000000,47953.000000
1264.121451,1.034378,534098.000000,49345.000000
1267.598492,1.035699,549524.000000,50616.000000
1271.071319,1.036765,564969.000000,51911.000000
1275.695199,1.039597,583497.000000,53265.000000
1279.158192,1.039882,596509.000000,54417.000000
1282.616970,1.043071,610137.000000,55253.000000
1286.071534,1.045051,621777.000000,56051.000000
1289.521884,1.047721,632911.000000,56705.000000
1292.968020,1.052492,643299.000000,57006.000000
1296.409940,1.058439,653998.000000,57166.000000
1299.847647,1.062410,662535.000000,57385.000000
1303.281139,1.067353,669534.000000,57335.000000
1307.852572,1.075761,680622.000000,57167.000000
1311.276231,1.080868,687613.000000,57079.000000
1314.695675,1.085624,692993.000000,56899.000000
1318.110904,1.090169,697587.000000,56680.000000
1321.521919,1.097586,703545.000000,56196.000000
1324.928720,1.102519,707997.000000,55913.000000
1328.331306,1.107286,710077.000000,55465.000000
1331.729678,1.111185,712333.000000,55144.000000
1335.123835,1.115052,715576.000000,54904.000000
