Method:,Hadamard 1,,
Host Date-Time:,24/8/18 @ 13:9:37,,
Header Version:,1,,
System Temp (C):,33.25,,
Detector Temp (C):,28.83,,
Humidity (%):,12.43,,
Lamp PD:,3777,,
Shift Vector Coefficients:,-9.31287,0.0592924,-8.53699e-05,,
Pixel to Wavelength Coefficients:,1745.69,-0.945483,-0.000234135,,
Serial Number:,5490031,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time in sec:,  2.493,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.629613,0.683361,33639.000000,6974.000000
905.521072,0.693751,38213.000000,7735.000000
909.408318,0.702545,42332.000000,8397.000000
913.291349,0.724300,46950.000000,8858.000000
917.170165,0.734474,51785.000000,9544.000000
921.044767,0.738998,58287.000000,10631.000000
924.915155,0.747953,66979.000000,11967.000000
930.069116,0.776451,82100.000000,13737.000000
933.929670,0.800850,94317.000000,14919.000000
937.786010,0.825901,106099.000000,15842.000000
941.638135,0.852638,116718.000000,16387.000000
945.486046,0.877208,125961.000000,16712.000000
949.329742,0.910721,134812.000000,16558.000000
953.169224,0.938927,143641.000000,16533.000000
957.004491,0.960316,152380.000000,16696.000000
960.835544,0.979642,161986.000000,16976.000000
965.937059,0.998660,175129.000000,17567.000000
969.758279,1.007791,185335.000000,18204.000000
973.575284,1.015946,195809.000000,18875.000000
977.388074,1.024589,206740.000000,19536.000000
981.196650,1.026637,217308.000000,20438.000000
985.001012,1.032427,228047.000000,21164.000000
988.801159,1.032451,238038.000000,22090.000000
992.597092,1.028457,247444.000000,23175.000000
996.388810,1.024568,256381.000000,24228.000000
1000.176314,1.022451,264317.000000,25100.000000
1005.219764,1.014182,273187.000000,26441.000000
1008.997434,1.007833,278661.000000,27368.000000
1012.770890,0.999338,283378.000000,28381.000000
1016.540131,0.991358,286796.000000,29256.000000
1020.305158,0.982630,289545.000000,30136.000000
1024.065971,0.978010,290768.000000,30587.000000
1027.822569,0.971794,291659.000000,31123.000000
1031.574953,0.964180,291738.000000,31682.000000
1035.323122,0.959052,291180.000000,31997.000000
1040.314125,0.951194,289060.000000,32344.000000
1044.052461,0.943703,287270.000000,32703.000000
1047.786582,0.938415,285260.000000,32872.000000
1051.516489,0.930174,282938.000000,33229.000000
1055.242181,0.921863,280933.000000,33631.000000
1058.963659,0.914486,278805.000000,33948.000000
1062.680922,0.908891,276533.000000,34108.000000
1066.393971,0.899732,275025.000000,34645.000000
1070.102806,0.896001,273940.000000,34806.000000
1075.041363,0.887656,272610.000000,35309.000000
1078.740364,0.883695,271864.000000,35535.000000
1082.435151,0.876857,271322.000000,36027.000000
1086.125723,0.873295,271668.000000,36370.000000
1089.812080,0.870523,272144.000000,36667.000000
1093.494224,0.867296,273135.000000,37075.000000
1097.172153,0.865213,273441.000000,37295.000000
1100.845867,0.863002,274759.000000,37666.000000
1104.515367,0.860660,276154.000000,38062.000000
1109.401478,0.861553,278191.000000,38264.000000
1113.061144,0.863316,279666.000000,38311.000000
1116.716596,0.865795,281465.000000,38338.000000
1120.367833,0.871288,283330.000000,38107.000000
1124.014856,0.881099,285720.000000,37570.000000
1127.657665,0.892378,287805.000000,36874.000000
1131.296259,0.904450,290051.000000,36143.000000
1134.930639,0.916406,292331.000000,35438.000000
1138.560804,0.928358,294917.000000,34781.000000
1143.394469,0.944123,298293.000000,33925.000000
1147.014801,0.953098,300985.000000,33531.000000
1150.630918,0.960314,304257.000000,33337.000000
1154.242821,0.968054,307712.000000,33120.000000
1157.850509,0.972556,310881.000000,33116.000000
1161.453983,0.976605,314276.000000,33167.000000
1165.053242,0.980138,318257.000000,33315.000000
1168.648287,0.981651,322819.000000,33675.000000
1172.239118,0.984123,326850.000000,33902.000000
1177.020337,0.987351,332795.000000,34263.000000
1180.601334,0.986901,338252.000000,34861.000000
1184.178116,0.989931,344529.000000,35261.000000
1187.750684,0.993532,351023.000000,35629.000000
1191.319038,0.998376,357082.000000,35842.000000
1194.883177,1.004830,364643.000000,36061.000000
1198.443102,1.009491,372656.000000,36460.000000
1201.998812,1.014525,379916.000000,36742.000000
1205.550308,1.017717,387104.000000,37163.000000
1210.279081,1.022966,398358.000000,37784.000000
1213.820743,1.027646,406330.000000,38127.000000
1217.358191,1.026146,414296.000000,39009.000000
1220.891424,1.026320,423100.000000,39822.000000
1224.420443,1.025502,431276.000000,40668.000000
1227.945248,1.025557,440314.000000,41515.000000
1231.465838,1.025717,449218.000000,42339.000000
1234.982214,1.024726,457807.000000,43247.000000
1238.494375,1.027270,468067.000000,43958.000000
1243.170701,1.027520,479193.000000,44977.000000
1246.673029,1.028272,486758.000000,45608.000000
1250.171142,1.028601,495180.000000,46362.000000
1253.665041,1.029754,503918.000000,47055.000000
1257.154726,1.026714,511654.000000,48113.000000
1260.640196,1.024234,521154.000000,49287.000000
1264.121451,1.021988,534098.000000,50773.000000
1267.598492,1.023841,549524.000000,52017.000000
1271.071319,1.025159,564969.000000,53317.000000
1275.695199,1.026395,583497.000000,54909.000000
1279.158192,1.029107,596509.000000,55784.000000
1282.616970,1.030353,610137.000000,56895.000000
1286.071534,1.033378,621777.000000,57578.000000
1289.521884,1.036278,632911.000000,58219.000000
1292.968020,1.040293,643299.000000,58630.000000
1296.409940,1.046465,653998.000000,58764.000000
1299.847647,1.049871,662535.000000,59066.000000
1303.281139,1.054773,669534.000000,59020.000000
1307.852572,1.062982,680622.000000,58874.000000
1311.276231,1.067996,687613.000000,58796.000000
1314.695675,1.072602,692993.000000,58631.000000
1318.110904,1.076591,697587.000000,58480.000000
1321.521919,1.082645,703545.000000,58163.000000
1324.928720,1.088442,707997.000000,57755.000000
1328.331306,1.091456,710077.000000,57524.000000
1331.729678,1.095667,712333.000000,57150.000000
1335.123835,1.099269,715576.000000,56936.000000
1339.642823,1.103574,717691.000000,56541.000000
1343.027147,1.104873,716977.000000,56316.000000
1346.407256,1.106997,716577.000000,56010.000000
1349.783151,1.107284,716270.000000,55949.000000
1353.154831,1.107630,715315.000000,55830.000000
1356.522297,1.108106,713176.000000,55602.000000
1359.885549,1.108781,710971.000000,55344.000000
1363.244586,1.109875,708733.000000,55031.000000
1366.599408,1.110609,706319.000000,54751.000000
1371.065950,1.111698,701665.000000,54254.000000
1374.410939,1.111150,697460.000000,53997.000000
1377.751713,1.112775,691985.000000,53373.000000
1381.088274,1.112199,686523.000000,53022.000000
1384.420619,1.111973,680381.000000,52575.000000
1387.748751,1.112159,675468.000000,52173.000000
1391.072668,1.112571,671911.000000,51849.000000
1394.392370,1.110288,668723.000000,51875.000000
1397.707858,1.110298,666533.000000,51704.000000
1402.121953,1.109943,665113.000000,51636.000000
1405.427607,1.109519,665198.000000,51693.000000
1408.729047,1.109524,664935.000000,51672.000000
1412.026273,1.109951,664455.000000,51584.000000
1415.319284,1.109806,664556.000000,51609.000000
1418.608081,1.109218,664917.000000,51707.000000
1421.892663,1.109720,665017.000000,51655.000000
1425.173031,1.108653,664617.000000,51751.000000
1428.449184,1.108140,665359.000000,51870.000000
1431.721123,1.109505,666424.000000,51790.000000
1436.077153,1.109001,667155.000000,51907.000000
1439.339258,1.109182,668127.000000,51961.000000
1442.597149,1.110038,668698.000000,51903.000000
1445.850825,1.111217,669264.000000,51806.000000
1449.100287,1.111584,669273.000000,51763.000000
1452.345535,1.112490,669026.000000,51636.000000
1455.586568,1.113134,668707.000000,51535.000000
1458.823387,1.113832,668068.000000,51403.000000
1462.055991,1.113667,666684.000000,51316.000000
1466.359575,1.114166,665382.000000,51157.000000
1469.582345,1.115213,664120.000000,50937.000000
1472.800901,1.115543,662276.000000,50757.000000
1476.015243,1.115029,660385.000000,50672.000000
1479.225371,1.116164,658310.000000,50381.000000
1482.431284,1.116468,656313.000000,50193.000000
1485.632982,1.115093,654173.000000,50188.000000
1488.830466,1.117056,651677.000000,49771.000000
1492.023736,1.117110,649126.000000,49570.000000
1496.274873,1.117050,646247.000000,49357.000000
1499.458309,1.116409,643294.000000,49204.000000
1502.637531,1.117305,640417.000000,48883.000000
1505.812538,1.117370,637303.000000,48638.000000
1508.983330,1.118472,634074.000000,48269.000000
1512.149909,1.116340,630551.000000,48237.000000
1515.312273,1.116776,626579.000000,47885.000000
1518.470422,1.116918,623236.000000,47614.000000
1521.624357,1.118019,619556.000000,47213.000000
1525.823048,1.117502,614520.000000,46885.000000
1528.967149,1.117250,610731.000000,46623.000000
1532.107036,1.117022,606260.000000,46306.000000
1535.242709,1.116645,601771.000000,46003.000000
1538.374167,1.116509,597293.000000,45675.000000
1541.501410,1.116624,592533.000000,45299.000000
1544.624439,1.115455,587614.000000,45044.000000
1547.743254,1.115244,582008.000000,44636.000000
1550.857855,1.115653,576631.000000,44182.000000
1555.004099,1.116481,569180.000000,43528.000000
1558.108866,1.115560,563682.000000,43199.000000
1561.209418,1.115817,557265.000000,42682.000000
1564.305756,1.114651,551187.000000,42330.000000
1567.397879,1.113550,545545.000000,42003.000000
1570.485788,1.113554,539133.000000,41509.000000
1573.569483,1.111738,532551.000000,41174.000000
1576.648963,1.113164,525907.000000,40527.000000
1579.724229,1.111571,518938.000000,40137.000000
1583.818027,1.112786,509333.000000,39284.000000
1586.883459,1.112470,502458.000000,38782.000000
1589.944677,1.112285,494992.000000,38222.000000
1593.001680,1.110704,487232.000000,37760.000000
1596.054469,1.110191,480020.000000,37245.000000
1599.103043,1.110461,472168.000000,36613.000000
1602.147403,1.111528,464280.000000,35913.000000
1605.187548,1.111862,456706.000000,35300.000000
1608.223479,1.111187,448530.000000,34722.000000
1612.264832,1.113442,437205.000000,33670.000000
1615.290929,1.114505,429490.000000,32995.000000
1618.312812,1.115330,421504.000000,32320.000000
1621.330481,1.114949,413173.000000,31709.000000
1624.343935,1.118072,404553.000000,30825.000000
1627.353174,1.119910,396423.000000,30078.000000
1630.358200,1.126080,388513.000000,29062.000000
1633.359010,1.126694,380160.000000,28397.000000
1636.355607,1.130599,371598.000000,27509.000000
1640.344513,1.134222,360463.000000,26463.000000
1643.331275,1.138320,352069.000000,25604.000000
1646.313824,1.141727,343006.000000,24750.000000
1649.292158,1.146201,333872.000000,23844.000000
1652.266277,1.149587,324504.000000,22995.000000
1655.236182,1.153319,314053.000000,22064.000000
1658.201873,1.160606,302316.000000,20886.000000
1661.163349,1.163684,289087.000000,19831.000000
1664.120611,1.170227,274074.000000,18520.000000
1668.057070,1.181486,249318.000000,16416.000000
1671.004498,1.188059,227555.000000,14758.000000
1673.947712,1.192783,203186.000000,13035.000000
1676.886711,1.193350,178338.000000,11426.000000
1679.821496,1.195192,153876.000000,9817.000000
1682.752066,1.197791,131194.000000,8320.000000
1685.678422,1.215023,111238.000000,6780.000000
1688.600564,1.213792,94301.000000,5764.000000
1691.518491,1.213286,80350.000000,4917.000000
1695.402504,1.216788,65120.000000,3953.000000
1698.310598,1.203274,55907.000000,3501.000000
1701.214477,1.222084,48643.000000,2917.000000
