Method:,Hadamard 1,,
Host Date-Time:,23/8/18 @ 17:25:56,,
Header Version:,1,,
System Temp (C):,35.14,,
Detector Temp (C):,31.34,,
Humidity (%):,9.52,,
Lamp PD:,3774,,
Shift Vector Coefficients:,-9.31287,0.0592924,-8.53699e-05,,
Pixel to Wavelength Coefficients:,1745.69,-0.945483,-0.000234135,,
Serial Number:,5490031,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time in sec:,  2.492,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.629613,0.664950,33639.000000,7276.000000
905.521072,0.684529,38213.000000,7901.000000
909.408318,0.696892,42332.000000,8507.000000
913.291349,0.715371,46950.000000,9042.000000
917.170165,0.722092,51785.000000,9820.000000
921.044767,0.729662,58287.000000,10862.000000
924.915155,0.741792,66979.000000,12138.000000
930.069116,0.770735,82100.000000,13919.000000
933.929670,0.793232,94317.000000,15183.000000
937.786010,0.821673,106099.000000,15997.000000
941.638135,0.847449,116718.000000,16584.000000
945.486046,0.871656,125961.000000,16927.000000
949.329742,0.902613,134812.000000,16870.000000
953.169224,0.928493,143641.000000,16935.000000
957.004491,0.951382,152380.000000,17043.000000
960.835544,0.970654,161986.000000,17331.000000
965.937059,0.988834,175129.000000,17969.000000
969.758279,1.002432,185335.000000,18430.000000
973.575284,1.010367,195809.000000,19119.000000
977.388074,1.017664,206740.000000,19850.000000
981.196650,1.019618,217308.000000,20771.000000
985.001012,1.025263,228047.000000,21516.000000
988.801159,1.025798,238038.000000,22431.000000
992.597092,1.023075,247444.000000,23464.000000
996.388810,1.021585,256381.000000,24395.000000
1000.176314,1.015721,264317.000000,25492.000000
1005.219764,1.006805,273187.000000,26894.000000
1008.997434,1.000407,278661.000000,27840.000000
1012.770890,0.992913,283378.000000,28804.000000
1016.540131,0.983401,286796.000000,29797.000000
1020.305158,0.976151,289545.000000,30589.000000
1024.065971,0.970577,290768.000000,31115.000000
1027.822569,0.964611,291659.000000,31642.000000
1031.574953,0.956477,291738.000000,32249.000000
1035.323122,0.950718,291180.000000,32617.000000
1040.314125,0.941961,289060.000000,33039.000000
1044.052461,0.935729,287270.000000,33309.000000
1047.786582,0.930092,285260.000000,33508.000000
1051.516489,0.920954,282938.000000,33942.000000
1055.242181,0.912448,280933.000000,34368.000000
1058.963659,0.906953,278805.000000,34542.000000
1062.680922,0.899818,276533.000000,34828.000000
1066.393971,0.892546,275025.000000,35223.000000
1070.102806,0.885693,273940.000000,35642.000000
1075.041363,0.878890,272610.000000,36029.000000
1078.740364,0.874050,271864.000000,36333.000000
1082.435151,0.867566,271322.000000,36806.000000
1086.125723,0.864864,271668.000000,37083.000000
1089.812080,0.862159,272144.000000,37380.000000
1093.494224,0.858587,273135.000000,37826.000000
1097.172153,0.856269,273441.000000,38071.000000
1100.845867,0.853074,274759.000000,38537.000000
1104.515367,0.853003,276154.000000,38739.000000
1109.401478,0.851900,278191.000000,39124.000000
1113.061144,0.852579,279666.000000,39270.000000
1116.716596,0.857214,281465.000000,39103.000000
1120.367833,0.862198,283330.000000,38913.000000
1124.014856,0.870728,285720.000000,38478.000000
1127.657665,0.881859,287805.000000,37778.000000
1131.296259,0.893276,290051.000000,37085.000000
1134.930639,0.906196,292331.000000,36281.000000
1138.560804,0.917105,294917.000000,35694.000000
