Method:,Hadamard 1,,
Host Date-Time:,23/8/18 @ 17:7:42,,
Header Version:,1,,
System Temp (C):,32.2,,
Detector Temp (C):,27.57,,
Humidity (%):,13.29,,
Lamp PD:,3778,,
Shift Vector Coefficients:,-9.31287,0.0592924,-8.53699e-05,,
Pixel to Wavelength Coefficients:,1745.69,-0.945483,-0.000234135,,
Serial Number:,5490031,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time in sec:,  2.449,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.629613,0.601789,33639.000000,8415.000000
905.521072,0.624652,38213.000000,9069.000000
909.408318,0.639360,42332.000000,9712.000000
913.291349,0.652436,46950.000000,10452.000000
917.170165,0.656310,51785.000000,11426.000000
921.044767,0.667378,58287.000000,12537.000000
924.915155,0.668029,66979.000000,14385.000000
930.069116,0.697123,82100.000000,16490.000000
933.929670,0.721664,94317.000000,17903.000000
937.786010,0.748836,106099.000000,18918.000000
941.638135,0.773864,116718.000000,19646.000000
945.486046,0.797148,125961.000000,20095.000000
949.329742,0.825066,134812.000000,20168.000000
953.169224,0.853197,143641.000000,20141.000000
957.004491,0.872915,152380.000000,20418.000000
960.835544,0.889955,161986.000000,20870.000000
965.937059,0.907900,175129.000000,21650.000000
969.758279,0.920354,185335.000000,22264.000000
973.575284,0.926326,195809.000000,23201.000000
977.388074,0.936155,206740.000000,23948.000000
981.196650,0.937402,217308.000000,25100.000000
985.001012,0.941367,228047.000000,26101.000000
988.801159,0.941264,238038.000000,27251.000000
992.597092,0.938206,247444.000000,28528.000000
996.388810,0.937594,256381.000000,29600.000000
1000.176314,0.933955,264317.000000,30773.000000
1005.219764,0.927150,273187.000000,32308.000000
1008.997434,0.922254,278661.000000,33329.000000
1012.770890,0.915492,283378.000000,34425.000000
1016.540131,0.907932,286796.000000,35452.000000
1020.305158,0.902996,289545.000000,36201.000000
1024.065971,0.897864,290768.000000,36786.000000
1027.822569,0.892748,291659.000000,37336.000000
1031.574953,0.886365,291738.000000,37899.000000
1035.323122,0.882280,291180.000000,38184.000000
1040.314125,0.874176,289060.000000,38620.000000
1044.052461,0.870422,287270.000000,38714.000000
1047.786582,0.862809,285260.000000,39123.000000
1051.516489,0.857243,282938.000000,39305.000000
1055.242181,0.851753,280933.000000,39523.000000
1058.963659,0.845156,278805.000000,39824.000000
1062.680922,0.839741,276533.000000,39995.000000
1066.393971,0.834520,275025.000000,40258.000000
1070.102806,0.828905,273940.000000,40621.000000
1075.041363,0.823405,272610.000000,40939.000000
1078.740364,0.819191,271864.000000,41225.000000
1082.435151,0.815343,271322.000000,41509.000000
1086.125723,0.811451,271668.000000,41936.000000
1089.812080,0.809353,272144.000000,42213.000000
1093.494224,0.806214,273135.000000,42674.000000
1097.172153,0.804143,273441.000000,42926.000000
1100.845867,0.803307,274759.000000,43216.000000
1104.515367,0.802792,276154.000000,43487.000000
1109.401478,0.803196,278191.000000,43767.000000
1113.061144,0.803997,279666.000000,43918.000000
1116.716596,0.807584,281465.000000,43837.000000
1120.367833,0.812936,283330.000000,43587.000000
1124.014856,0.822341,285720.000000,43013.000000
1127.657665,0.831876,287805.000000,42386.000000
1131.296259,0.843454,290051.000000,41593.000000
1134.930639,0.858763,292331.000000,40468.000000
1138.560804,0.870548,294917.000000,39733.000000
1143.394469,0.886955,298293.000000,38698.000000
1147.014801,0.897028,300985.000000,38152.000000
1150.630918,0.906784,304257.000000,37710.000000
1154.242821,0.913558,307712.000000,37548.000000
1157.850509,0.918123,310881.000000,37538.000000
1161.453983,0.924277,314276.000000,37414.000000
1165.053242,0.927417,318257.000000,37615.000000
1168.648287,0.928764,322819.000000,38036.000000
1172.239118,0.930810,326850.000000,38330.000000
1177.020337,0.934477,332795.000000,38699.000000
1180.601334,0.935334,338252.000000,39256.000000
1184.178116,0.937485,344529.000000,39787.000000
1187.750684,0.941758,351023.000000,40140.000000
1191.319038,0.946709,357082.000000,40370.000000
1194.883177,0.953064,364643.000000,40626.000000
1198.443102,0.960414,372656.000000,40822.000000
1201.998812,0.963055,379916.000000,41365.000000
1205.550308,0.969079,387104.000000,41567.000000
1210.279081,0.973492,398358.000000,42343.000000
1213.820743,0.976239,406330.000000,42918.000000
1217.358191,0.974846,414296.000000,43900.000000
1220.891424,0.974100,423100.000000,44910.000000
1224.420443,0.973880,431276.000000,45801.000000
1227.945248,0.972367,440314.000000,46924.000000
1231.465838,0.971759,449218.000000,47940.000000
1234.982214,0.971951,457807.000000,48835.000000
1238.494375,0.972904,468067.000000,49820.000000
1243.170701,0.973315,479193.000000,50956.000000
1246.673029,0.974024,486758.000000,51676.000000
1250.171142,0.974860,495180.000000,52469.000000
1253.665041,0.974493,503918.000000,53440.000000
1257.154726,0.972731,511654.000000,54481.000000
1260.640196,0.970153,521154.000000,55823.000000
1264.121451,0.967621,534098.000000,57544.000000
1267.598492,0.969724,549524.000000,58920.000000
1271.071319,0.971434,564969.000000,60338.000000
1275.695199,0.973717,583497.000000,61990.000000
1279.158192,0.975884,596509.000000,63057.000000
1282.616970,0.978461,610137.000000,64116.000000
1286.071534,0.981082,621777.000000,64946.000000
1289.521884,0.984684,632911.000000,65563.000000
1292.968020,0.989468,643299.000000,65909.000000
1296.409940,0.995585,653998.000000,66068.000000
1299.847647,0.999931,662535.000000,66264.000000
1303.281139,1.005164,669534.000000,66162.000000
1307.852572,1.013915,680622.000000,65916.000000
1311.276231,1.019779,687613.000000,65700.000000
1314.695675,1.025350,692993.000000,65370.000000
1318.110904,1.030431,697587.000000,65038.000000
1321.521919,1.037584,703545.000000,64522.000000
1324.928720,1.043736,707997.000000,64017.000000
1328.331306,1.049271,710077.000000,63392.000000
1331.729678,1.054164,712333.000000,62881.000000
1335.123835,1.058956,715576.000000,62474.000000
1339.642823,1.064001,717691.000000,61935.000000
1343.027147,1.066969,716977.000000,61452.000000
1346.407256,1.069442,716577.000000,61069.000000
1349.783151,1.070995,716270.000000,60825.000000
1353.154831,1.072182,715315.000000,60578.000000
1356.522297,1.073247,713176.000000,60249.000000
1359.885549,1.074744,710971.000000,59856.000000
1363.244586,1.077267,708733.000000,59322.000000
1366.599408,1.078193,706319.000000,58994.000000
1371.065950,1.082118,701665.000000,58078.000000
1374.410939,1.083504,697460.000000,57546.000000
1377.751713,1.086828,691985.000000,56659.000000
1381.088274,1.089298,686523.000000,55893.000000
1384.420619,1.090388,680381.000000,55254.000000
1387.748751,1.092476,675468.000000,54592.000000
1391.072668,1.094436,671911.000000,54060.000000
1394.392370,1.092844,668723.000000,54001.000000
1397.707858,1.094454,666533.000000,53625.000000
1402.121953,1.094152,665113.000000,53548.000000
1405.427607,1.094070,665198.000000,53565.000000
1408.729047,1.094823,664935.000000,53451.000000
1412.026273,1.095575,664455.000000,53320.000000
1415.319284,1.095739,664556.000000,53308.000000
1418.608081,1.096489,664917.000000,53245.000000
1421.892663,1.094974,665017.000000,53439.000000
1425.173031,1.094559,664617.000000,53458.000000
1428.449184,1.095019,665359.000000,53461.000000
1431.721123,1.095779,666424.000000,53453.000000
1436.077153,1.096084,667155.000000,53474.000000
1439.339258,1.096262,668127.000000,53530.000000
1442.597149,1.096852,668698.000000,53503.000000
1445.850825,1.097333,669264.000000,53489.000000
1449.100287,1.097339,669273.000000,53489.000000
1452.345535,1.098740,669026.000000,53297.000000
1455.586568,1.099994,668707.000000,53118.000000
1458.823387,1.101004,668068.000000,52944.000000
1462.055991,1.099546,666684.000000,53012.000000
1466.359575,1.101285,665382.000000,52697.000000
1469.582345,1.100659,664120.000000,52673.000000
1472.800901,1.100524,662276.000000,52543.000000
1476.015243,1.100864,660385.000000,52352.000000
1479.225371,1.101359,658310.000000,52128.000000
1482.431284,1.102186,656313.000000,51871.000000
1485.632982,1.101908,654173.000000,51735.000000
1488.830466,1.102402,651677.000000,51479.000000
1492.023736,1.102584,649126.000000,51256.000000
1496.274873,1.101799,646247.000000,51121.000000
1499.458309,1.101931,643294.000000,50872.000000
1502.637531,1.101523,640417.000000,50692.000000
1505.812538,1.102277,637303.000000,50358.000000
1508.983330,1.102918,634074.000000,50029.000000
1512.149909,1.100698,630551.000000,50006.000000
1515.312273,1.102274,626579.000000,49511.000000
1518.470422,1.101506,623236.000000,49334.000000
1521.624357,1.102230,619556.000000,48961.000000
1525.823048,1.101623,614520.000000,48631.000000
1528.967149,1.100601,610731.000000,48445.000000
1532.107036,1.100631,606260.000000,48087.000000
1535.242709,1.099922,601771.000000,47809.000000
1538.374167,1.100015,597293.000000,47443.000000
1541.501410,1.099941,592533.000000,47073.000000
1544.624439,1.098290,587614.000000,46860.000000
1547.743254,1.098233,582008.000000,46419.000000
1550.857855,1.097734,576631.000000,46043.000000
1555.004099,1.097974,569180.000000,45423.000000
1558.108866,1.097841,563682.000000,44998.000000
1561.209418,1.097204,557265.000000,44551.000000
1564.305756,1.095425,551187.000000,44246.000000
1567.397879,1.095069,545545.000000,43829.000000
1570.485788,1.095399,539133.000000,43281.000000
1573.569483,1.094360,532551.000000,42855.000000
1576.648963,1.095339,525907.000000,42225.000000
1579.724229,1.094324,518938.000000,41763.000000
1583.818027,1.094027,509333.000000,41018.000000
1586.883459,1.092531,502458.000000,40604.000000
1589.944677,1.093266,494992.000000,39933.000000
1593.001680,1.091568,487232.000000,39461.000000
1596.054469,1.090384,480020.000000,38983.000000
1599.103043,1.091556,472168.000000,38242.000000
1602.147403,1.092691,464280.000000,37505.000000
1605.187548,1.093459,456706.000000,36828.000000
1608.223479,1.092831,448530.000000,36221.000000
1612.264832,1.093341,437205.000000,35265.000000
1615.290929,1.095285,429490.000000,34488.000000
1618.312812,1.096541,421504.000000,33749.000000
1621.330481,1.097315,413173.000000,33023.000000
1624.343935,1.097088,404553.000000,32351.000000
1627.353174,1.100994,396423.000000,31417.000000
1630.358200,1.106146,388513.000000,30427.000000
1633.359010,1.108205,380160.000000,29632.000000
1636.355607,1.111647,371598.000000,28736.000000
1640.344513,1.114585,360463.000000,27687.000000
1643.331275,1.119385,352069.000000,26745.000000
1646.313824,1.121667,343006.000000,25920.000000
1649.292158,1.127049,333872.000000,24919.000000
1652.266277,1.132550,324504.000000,23915.000000
1655.236182,1.137205,314053.000000,22898.000000
1658.201873,1.143062,302316.000000,21747.000000
1661.163349,1.151100,289087.000000,20414.000000
1664.120611,1.159229,274074.000000,18995.000000
1668.057070,1.170566,249318.000000,16834.000000
1671.004498,1.176502,227555.000000,15156.000000
1673.947712,1.183194,203186.000000,13326.000000
1676.886711,1.191113,178338.000000,11485.000000
1679.821496,1.194397,153876.000000,9835.000000
