Method:,Hadamard 1,,
Host Date-Time:,24/8/18 @ 13:24:8,,
Header Version:,1,,
System Temp (C):,35.94,,
Detector Temp (C):,31.81,,
Humidity (%):,9.34,,
Lamp PD:,3772,,
Shift Vector Coefficients:,-9.31287,0.0592924,-8.53699e-05,,
Pixel to Wavelength Coefficients:,1745.69,-0.945483,-0.000234135,,
Serial Number:,5490031,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time in sec:,  2.496,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.629613,0.279729,33639.000000,17665.000000
905.521072,0.298480,38213.000000,19219.000000
909.408318,0.304677,42332.000000,20989.000000
913.291349,0.312237,46950.000000,22877.000000
917.170165,0.314375,51785.000000,25109.000000
921.044767,0.316062,58287.000000,28152.000000
924.915155,0.314309,66979.000000,32481.000000
930.069116,0.327868,82100.000000,38590.000000
933.929670,0.343298,94317.000000,42785.000000
937.786010,0.359512,106099.000000,46366.000000
941.638135,0.373675,116718.000000,49370.000000
945.486046,0.387948,125961.000000,51557.000000
949.329742,0.400937,134812.000000,53554.000000
953.169224,0.415096,143641.000000,55231.000000
957.004491,0.422445,152380.000000,57608.000000
960.835544,0.431001,161986.000000,60045.000000
965.937059,0.439730,175129.000000,63625.000000
969.758279,0.444353,185335.000000,66620.000000
973.575284,0.446301,195809.000000,70070.000000
977.388074,0.450540,206740.000000,73263.000000
981.196650,0.453238,217308.000000,76531.000000
985.001012,0.456610,228047.000000,79692.000000
988.801159,0.457328,238038.000000,83046.000000
992.597092,0.458383,247444.000000,86118.000000
996.388810,0.458857,256381.000000,89131.000000
1000.176314,0.459188,264317.000000,91820.000000
1005.219764,0.458316,273187.000000,95092.000000
1008.997434,0.457633,278661.000000,97150.000000
1012.770890,0.456284,283378.000000,99102.000000
1016.540131,0.454768,286796.000000,100648.000000
1020.305158,0.454489,289545.000000,101678.000000
1024.065971,0.453756,290768.000000,102280.000000
1027.822569,0.452844,291659.000000,102809.000000
1031.574953,0.451275,291738.000000,103209.000000
1035.323122,0.450928,291180.000000,103094.000000
1040.314125,0.449117,289060.000000,102771.000000
1044.052461,0.448746,287270.000000,102222.000000
1047.786582,0.447958,285260.000000,101691.000000
1051.516489,0.446146,282938.000000,101285.000000
1055.242181,0.444152,280933.000000,101030.000000
1058.963659,0.443619,278805.000000,100388.000000
1062.680922,0.442295,276533.000000,99874.000000
1066.393971,0.441794,275025.000000,99444.000000
1070.102806,0.440833,273940.000000,99271.000000
1075.041363,0.440490,272610.000000,98867.000000
1078.740364,0.440396,271864.000000,98618.000000
1082.435151,0.440009,271322.000000,98509.000000
1086.125723,0.440329,271668.000000,98562.000000
1089.812080,0.441623,272144.000000,98441.000000
1093.494224,0.442434,273135.000000,98615.000000
1097.172153,0.443145,273441.000000,98564.000000
1100.845867,0.444213,274759.000000,98796.000000
1104.515367,0.446355,276154.000000,98809.000000
1109.401478,0.448782,278191.000000,98983.000000
1113.061144,0.451540,279666.000000,98878.000000
1116.716596,0.454861,281465.000000,98756.000000
1120.367833,0.458720,283330.000000,98531.000000
1124.014856,0.464883,285720.000000,97962.000000
1127.657665,0.473178,287805.000000,96810.000000
1131.296259,0.484280,290051.000000,95103.000000
1134.930639,0.495942,292331.000000,93311.000000
1138.560804,0.509462,294917.000000,91251.000000
1143.394469,0.526764,298293.000000,88691.000000
1147.014801,0.537103,300985.000000,87386.000000
1150.630918,0.545958,304257.000000,86553.000000
1154.242821,0.555194,307712.000000,85694.000000
1157.850509,0.560979,310881.000000,85431.000000
1161.453983,0.565574,314276.000000,85455.000000
1165.053242,0.569529,318257.000000,85753.000000
1168.648287,0.572888,322819.000000,86312.000000
1172.239118,0.575019,326850.000000,86962.000000
1177.020337,0.581282,332795.000000,87276.000000
1180.601334,0.584225,338252.000000,88108.000000
1184.178116,0.589072,344529.000000,88747.000000
1187.750684,0.594912,351023.000000,89212.000000
1191.319038,0.601333,357082.000000,89420.000000
1194.883177,0.609477,364643.000000,89617.000000
1198.443102,0.616820,372656.000000,90051.000000
1201.998812,0.624139,379916.000000,90271.000000
1205.550308,0.629120,387104.000000,90930.000000
1210.279081,0.633447,398358.000000,92646.000000
1213.820743,0.632758,406330.000000,94650.000000
1217.358191,0.627590,414296.000000,97661.000000
1220.891424,0.621421,423100.000000,101163.000000
1224.420443,0.615710,431276.000000,104483.000000
1227.945248,0.611325,440314.000000,107755.000000
1231.465838,0.607541,449218.000000,110896.000000
1234.982214,0.604639,457807.000000,113774.000000
1238.494375,0.604001,468067.000000,116495.000000
1243.170701,0.602438,479193.000000,119694.000000
1246.673029,0.602048,486758.000000,121693.000000
1250.171142,0.601797,495180.000000,123870.000000
1253.665041,0.601194,503918.000000,126231.000000
1257.154726,0.599708,511654.000000,128608.000000
1260.640196,0.597647,521154.000000,131619.000000
1264.121451,0.596525,534098.000000,135237.000000
1267.598492,0.598079,549524.000000,138646.000000
1271.071319,0.599684,564969.000000,142017.000000
1275.695199,0.602582,583497.000000,145699.000000
1279.158192,0.605062,596509.000000,148100.000000
1282.616970,0.608437,610137.000000,150311.000000
1286.071534,0.611645,621777.000000,152051.000000
1289.521884,0.616033,632911.000000,153218.000000
1292.968020,0.621129,643299.000000,153916.000000
1296.409940,0.628070,653998.000000,153995.000000
1299.847647,0.633629,662535.000000,154021.000000
1303.281139,0.640216,669534.000000,153305.000000
1307.852572,0.650026,680622.000000,152363.000000
1311.276231,0.658520,687613.000000,150947.000000
1314.695675,0.665600,692993.000000,149668.000000
1318.110904,0.674556,697587.000000,147585.000000
1321.521919,0.684829,703545.000000,145366.000000
1324.928720,0.694592,707997.000000,143034.000000
1328.331306,0.704514,710077.000000,140214.000000
1331.729678,0.713453,712333.000000,137794.000000
1335.123835,0.723281,715576.000000,135324.000000
1339.642823,0.735202,717691.000000,132049.000000
1343.027147,0.743628,716977.000000,129383.000000
1346.407256,0.751493,716577.000000,126990.000000
1349.783151,0.758410,716270.000000,124930.000000
1353.154831,0.765225,715315.000000,122821.000000
1356.522297,0.772877,713176.000000,120315.000000
1359.885549,0.780991,710971.000000,117723.000000
1363.244586,0.791643,708733.000000,114509.000000
1366.599408,0.803690,706319.000000,110997.000000
1371.065950,0.824887,701665.000000,105013.000000
1374.410939,0.843828,697460.000000,99929.000000
1377.751713,0.867135,691985.000000,93964.000000
1381.088274,0.891265,686523.000000,88184.000000
1384.420619,0.915021,680381.000000,82743.000000
1387.748751,0.939922,675468.000000,77568.000000
1391.072668,0.962391,671911.000000,73269.000000
1394.392370,0.978396,668723.000000,70283.000000
1397.707858,0.993092,666533.000000,67722.000000
1402.121953,1.007351,665113.000000,65395.000000
1405.427607,1.017572,665198.000000,63882.000000
1408.729047,1.025255,664935.000000,62737.000000
1412.026273,1.031407,664455.000000,61810.000000
1415.319284,1.034554,664556.000000,61373.000000
1418.608081,1.038229,664917.000000,60889.000000
1421.892663,1.040776,665017.000000,60542.000000
1425.173031,1.042045,664617.000000,60329.000000
1428.449184,1.043243,665359.000000,60230.000000
1431.721123,1.046353,666424.000000,59896.000000
1436.077153,1.046148,667155.000000,59990.000000
1439.339258,1.046252,668127.000000,60063.000000
1442.597149,1.048710,668698.000000,59775.000000
1445.850825,1.049652,669264.000000,59696.000000
1449.100287,1.050233,669273.000000,59617.000000
1452.345535,1.049600,669026.000000,59682.000000
1455.586568,1.052115,668707.000000,59309.000000
1458.823387,1.050976,668068.000000,59408.000000
1462.055991,1.049849,666684.000000,59439.000000
1466.359575,1.049804,665382.000000,59329.000000
1469.582345,1.047153,664120.000000,59579.000000
1472.800901,1.046456,662276.000000,59509.000000
1476.015243,1.043845,660385.000000,59697.000000
1479.225371,1.043024,658310.000000,59622.000000
1482.431284,1.040403,656313.000000,59801.000000
1485.632982,1.037773,654173.000000,59968.000000
1488.830466,1.036229,651677.000000,59952.000000
1492.023736,1.033418,649126.000000,60105.000000
1496.274873,1.029858,646247.000000,60331.000000
1499.458309,1.025829,643294.000000,60615.000000
1502.637531,1.023396,640417.000000,60683.000000
1505.812538,1.020764,637303.000000,60755.000000
1508.983330,1.018036,634074.000000,60828.000000
1512.149909,1.014212,630551.000000,61025.000000
1515.312273,1.009983,626579.000000,61234.000000
1518.470422,1.007341,623236.000000,61279.000000
1521.624357,1.004422,619556.000000,61328.000000
1525.823048,0.998955,614520.000000,61600.000000
1528.967149,0.995459,610731.000000,61715.000000
1532.107036,0.992008,606260.000000,61752.000000
1535.242709,0.988611,601771.000000,61776.000000
1538.374167,0.984967,597293.000000,61833.000000
1541.501410,0.982266,592533.000000,61723.000000
1544.624439,0.976574,587614.000000,62018.000000
1547.743254,0.973210,582008.000000,61904.000000
1550.857855,0.969221,576631.000000,61898.000000
1555.004099,0.965056,569180.000000,61687.000000
1558.108866,0.961997,563682.000000,61523.000000
1561.209418,0.958431,557265.000000,61324.000000
1564.305756,0.955265,551187.000000,61099.000000
1567.397879,0.951287,545545.000000,61030.000000
1570.485788,0.947178,539133.000000,60886.000000
1573.569483,0.944584,532551.000000,60503.000000
1576.648963,0.942461,525907.000000,60041.000000
1579.724229,0.938117,518938.000000,59841.000000
1583.818027,0.936032,509333.000000,59016.000000
1586.883459,0.933402,502458.000000,58573.000000
1589.944677,0.932010,494992.000000,57888.000000
1593.001680,0.925402,487232.000000,57854.000000
1596.054469,0.924311,480020.000000,57141.000000
1599.103043,0.921188,472168.000000,56612.000000
1602.147403,0.922346,464280.000000,55518.000000
1605.187548,0.919037,456706.000000,55030.000000
1608.223479,0.917993,448530.000000,54175.000000
1612.264832,0.916639,437205.000000,52972.000000
1615.290929,0.915133,429490.000000,52218.000000
1618.312812,0.913915,421504.000000,51391.000000
1621.330481,0.914029,413173.000000,50362.000000
1624.343935,0.912835,404553.000000,49447.000000
1627.353174,0.912238,396423.000000,48520.000000
1630.358200,0.915832,388513.000000,47160.000000
1633.359010,0.914761,380160.000000,46260.000000
1636.355607,0.915916,371598.000000,45098.000000
1640.344513,0.915694,360463.000000,43769.000000
1643.331275,0.918771,352069.000000,42448.000000
1646.313824,0.919352,343006.000000,41300.000000
1649.292158,0.919938,333872.000000,40146.000000
1652.266277,0.921974,324504.000000,38837.000000
1655.236182,0.922300,314053.000000,37558.000000
1658.201873,0.924509,302316.000000,35971.000000
1661.163349,0.926178,289087.000000,34265.000000
1664.120611,0.927028,274074.000000,32422.000000
1668.057070,0.927668,249318.000000,29450.000000
1671.004498,0.927673,227555.000000,26879.000000
1673.947712,0.927230,203186.000000,24025.000000
1676.886711,0.919736,178338.000000,21454.000000
1679.821496,0.920539,153876.000000,18477.000000
1682.752066,0.920523,131194.000000,15754.000000
1685.678422,0.927030,111238.000000,13159.000000
1688.600564,0.928568,94301.000000,11116.000000
1691.518491,0.933710,80350.000000,9360.000000
1695.402504,0.938653,65120.000000,7500.000000
1698.310598,0.946406,55907.000000,6325.000000
1701.214477,0.959560,48643.000000,5339.000000
