Method:,Hadamard 1,,
Host Date-Time:,24/8/18 @ 13:9:40,,
Header Version:,1,,
System Temp (C):,33.32,,
Detector Temp (C):,28.87,,
Humidity (%):,12.39,,
Lamp PD:,3776,,
Shift Vector Coefficients:,-9.31287,0.0592924,-8.53699e-05,,
Pixel to Wavelength Coefficients:,1745.69,-0.945483,-0.000234135,,
Serial Number:,5490031,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time in sec:,  2.449,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.629613,0.676319,33639.000000,7088.000000
905.521072,0.698663,38213.000000,7648.000000
909.408318,0.702028,42332.000000,8407.000000
913.291349,0.722734,46950.000000,8890.000000
917.170165,0.729767,51785.000000,9648.000000
921.044767,0.742196,58287.000000,10553.000000
924.915155,0.748171,66979.000000,11961.000000
930.069116,0.776293,82100.000000,13742.000000
933.929670,0.801054,94317.000000,14912.000000
937.786010,0.827082,106099.000000,15799.000000
941.638135,0.851950,116718.000000,16413.000000
945.486046,0.879109,125961.000000,16639.000000
949.329742,0.911824,134812.000000,16516.000000
953.169224,0.936856,143641.000000,16612.000000
957.004491,0.958032,152380.000000,16784.000000
960.835544,0.977346,161986.000000,17066.000000
965.937059,0.999650,175129.000000,17527.000000
969.758279,1.010255,185335.000000,18101.000000
973.575284,1.016061,195809.000000,18870.000000
977.388074,1.026594,206740.000000,19446.000000
981.196650,1.028981,217308.000000,20328.000000
985.001012,1.032632,228047.000000,21154.000000
988.801159,1.032706,238038.000000,22077.000000
992.597092,1.029583,247444.000000,23115.000000
996.388810,1.025394,256381.000000,24182.000000
1000.176314,1.023578,264317.000000,25035.000000
1005.219764,1.014314,273187.000000,26433.000000
1008.997434,1.008373,278661.000000,27334.000000
1012.770890,0.999828,283378.000000,28349.000000
1016.540131,0.991254,286796.000000,29263.000000
1020.305158,0.986030,289545.000000,29901.000000
1024.065971,0.978749,290768.000000,30535.000000
1027.822569,0.971738,291659.000000,31127.000000
1031.574953,0.964921,291738.000000,31628.000000
1035.323122,0.958754,291180.000000,32019.000000
1040.314125,0.950617,289060.000000,32387.000000
1044.052461,0.944753,287270.000000,32624.000000
1047.786582,0.938124,285260.000000,32894.000000
1051.516489,0.929874,282938.000000,33252.000000
1055.242181,0.922651,280933.000000,33570.000000
1058.963659,0.915152,278805.000000,33896.000000
1062.680922,0.907594,276533.000000,34210.000000
1066.393971,0.902158,275025.000000,34452.000000
1070.102806,0.895690,273940.000000,34831.000000
1075.041363,0.888395,272610.000000,35249.000000
1078.740364,0.884099,271864.000000,35502.000000
1082.435151,0.877026,271322.000000,36013.000000
1086.125723,0.874838,271668.000000,36241.000000
1089.812080,0.871080,272144.000000,36620.000000
1093.494224,0.866886,273135.000000,37110.000000
1097.172153,0.864678,273441.000000,37341.000000
1100.845867,0.862046,274759.000000,37749.000000
1104.515367,0.862764,276154.000000,37878.000000
1109.401478,0.861609,278191.000000,38259.000000
