Method:,Hadamard 1,,
Host Date-Time:,23/8/18 @ 17:3:40,,
Header Version:,1,,
System Temp (C):,30.98,,
Detector Temp (C):,25.37,,
Humidity (%):,14.25,,
Lamp PD:,3778,,
Shift Vector Coefficients:,-9.31287,0.0592924,-8.53699e-05,,
Pixel to Wavelength Coefficients:,1745.69,-0.945483,-0.000234135,,
Serial Number:,5490031,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time in sec:,  2.450,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.629613,0.664891,33639.000000,7277.000000
905.521072,0.691958,38213.000000,7767.000000
909.408318,0.698171,42332.000000,8482.000000
913.291349,0.713024,46950.000000,9091.000000
917.170165,0.726448,51785.000000,9722.000000
921.044767,0.727389,58287.000000,10919.000000
924.915155,0.737236,66979.000000,12266.000000
930.069116,0.763004,82100.000000,14169.000000
933.929670,0.789672,94317.000000,15308.000000
937.786010,0.818724,106099.000000,16106.000000
941.638135,0.843253,116718.000000,16745.000000
945.486046,0.873739,125961.000000,16846.000000
949.329742,0.900661,134812.000000,16946.000000
953.169224,0.933212,143641.000000,16752.000000
957.004491,0.954502,152380.000000,16921.000000
960.835544,0.975771,161986.000000,17128.000000
965.937059,0.993695,175129.000000,17769.000000
969.758279,1.006385,185335.000000,18263.000000
973.575284,1.015026,195809.000000,18915.000000
977.388074,1.022394,206740.000000,19635.000000
981.196650,1.025576,217308.000000,20488.000000
985.001012,1.032180,228047.000000,21176.000000
988.801159,1.033198,238038.000000,22052.000000
992.597092,1.028813,247444.000000,23156.000000
996.388810,1.028024,256381.000000,24036.000000
1000.176314,1.022867,264317.000000,25076.000000
1005.219764,1.015811,273187.000000,26342.000000
1008.997434,1.008739,278661.000000,27311.000000
1012.770890,1.002055,283378.000000,28204.000000
1016.540131,0.992607,286796.000000,29172.000000
1020.305158,0.985348,289545.000000,29948.000000
1024.065971,0.979760,290768.000000,30464.000000
1027.822569,0.972772,291659.000000,31053.000000
1031.574953,0.965100,291738.000000,31615.000000
1035.323122,0.961107,291180.000000,31846.000000
1040.314125,0.951194,289060.000000,32344.000000
1044.052461,0.945139,287270.000000,32595.000000
1047.786582,0.938758,285260.000000,32846.000000
1051.516489,0.930488,282938.000000,33205.000000
1055.242181,0.923701,280933.000000,33489.000000
1058.963659,0.915755,278805.000000,33849.000000
1062.680922,0.910843,276533.000000,33955.000000
1066.393971,0.901969,275025.000000,34467.000000
1070.102806,0.895540,273940.000000,34843.000000
1075.041363,0.887226,272610.000000,35344.000000
1078.740364,0.883488,271864.000000,35552.000000
1082.435151,0.876459,271322.000000,36060.000000
1086.125723,0.873618,271668.000000,36343.000000
1089.812080,0.868668,272144.000000,36824.000000
1093.494224,0.865589,273135.000000,37221.000000
1097.172153,0.861214,273441.000000,37640.000000
1100.845867,0.859809,274759.000000,37944.000000
1104.515367,0.858656,276154.000000,38238.000000
1109.401478,0.857958,278191.000000,38582.000000
1113.061144,0.860075,279666.000000,38598.000000
1116.716596,0.862297,281465.000000,38648.000000
1120.367833,0.868550,283330.000000,38348.000000
1124.014856,0.876111,285720.000000,38004.000000
1127.657665,0.887099,287805.000000,37325.000000
1131.296259,0.897442,290051.000000,36731.000000
1134.930639,0.909211,292331.000000,36030.000000
1138.560804,0.919851,294917.000000,35469.000000
1143.394469,0.936774,298293.000000,34504.000000
1147.014801,0.944747,300985.000000,34182.000000
1150.630918,0.952107,304257.000000,33973.000000
1154.242821,0.959884,307712.000000,33749.000000
1157.850509,0.964295,310881.000000,33752.000000
1161.453983,0.969050,314276.000000,33749.000000
1165.053242,0.970814,318257.000000,34038.000000
1168.648287,0.973893,322819.000000,34282.000000
1172.239118,0.974219,326850.000000,34684.000000
1177.020337,0.980410,332795.000000,34815.000000
1180.601334,0.979269,338252.000000,35479.000000
1184.178116,0.980525,344529.000000,36033.000000
1187.750684,0.985573,351023.000000,36288.000000
1191.319038,0.988931,357082.000000,36630.000000
1194.883177,0.994524,364643.000000,36927.000000
1198.443102,1.001408,372656.000000,37145.000000
1201.998812,1.005598,379916.000000,37505.000000
1205.550308,1.009005,387104.000000,37916.000000
1210.279081,1.015592,398358.000000,38431.000000
1213.820743,1.018193,406330.000000,38966.000000
1217.358191,1.018334,414296.000000,39717.000000
1220.891424,1.017158,423100.000000,40671.000000
1224.420443,1.016592,431276.000000,41511.000000
1227.945248,1.017443,440314.000000,42298.000000
1231.465838,1.017537,449218.000000,43144.000000
1234.982214,1.016204,457807.000000,44104.000000
1238.494375,1.018342,468067.000000,44871.000000
1243.170701,1.019294,479193.000000,45837.000000
1246.673029,1.020206,486758.000000,46463.000000
1250.171142,1.021484,495180.000000,47128.000000
1253.665041,1.020549,503918.000000,48063.000000
1257.154726,1.018727,511654.000000,49006.000000
1260.640196,1.016236,521154.000000,50203.000000
1264.121451,1.013593,534098.000000,51764.000000
1267.598492,1.015138,549524.000000,53070.000000
1271.071319,1.016545,564969.000000,54385.000000
1275.695199,1.018270,583497.000000,55946.000000
1279.158192,1.019841,596509.000000,56987.000000
1282.616970,1.022336,610137.000000,57955.000000
1286.071534,1.024368,621777.000000,58785.000000
1289.521884,1.026928,632911.000000,59486.000000
1292.968020,1.030841,643299.000000,59920.000000
1296.409940,1.036326,653998.000000,60152.000000
1299.847647,1.041100,662535.000000,60271.000000
1303.281139,1.046263,669534.000000,60188.000000
1307.852572,1.053028,680622.000000,60239.000000
1311.276231,1.058925,687613.000000,60037.000000
1314.695675,1.063389,692993.000000,59888.000000
1318.110904,1.067726,697587.000000,59686.000000
1321.521919,1.074142,703545.000000,59313.000000
1324.928720,1.078297,707997.000000,59120.000000
1328.331306,1.082327,710077.000000,58746.000000
1331.729678,1.086203,712333.000000,58409.000000
1335.123835,1.089882,715576.000000,58180.000000
1339.642823,1.094303,717691.000000,57761.000000
1343.027147,1.096631,716977.000000,57395.000000
1346.407256,1.097852,716577.000000,57202.000000
1349.783151,1.099072,716270.000000,57017.000000
1353.154831,1.098364,715315.000000,57034.000000
1356.522297,1.099200,713176.000000,56754.000000
1359.885549,1.100303,710971.000000,56435.000000
1363.244586,1.101257,708733.000000,56134.000000
1366.599408,1.101488,706319.000000,55913.000000
1371.065950,1.102526,701665.000000,55412.000000
1374.410939,1.102786,697460.000000,55047.000000
1377.751713,1.104378,691985.000000,54415.000000
1381.088274,1.102984,686523.000000,54159.000000
1384.420619,1.103701,680381.000000,53586.000000
1387.748751,1.102764,675468.000000,53314.000000
1391.072668,1.102823,671911.000000,53026.000000
1394.392370,1.100405,668723.000000,53069.000000
1397.707858,1.101632,666533.000000,52746.000000
1402.121953,1.100558,665113.000000,52764.000000
1405.427607,1.099315,665198.000000,52922.000000
1408.729047,1.100030,664935.000000,52814.000000
1412.026273,1.100704,664455.000000,52694.000000
1415.319284,1.100688,664556.000000,52704.000000
1418.608081,1.099994,664917.000000,52817.000000
1421.892663,1.100100,665017.000000,52812.000000
1425.173031,1.099691,664617.000000,52830.000000
1428.449184,1.098887,665359.000000,52987.000000
1431.721123,1.101174,666424.000000,52793.000000
1436.077153,1.099443,667155.000000,53062.000000
1439.339258,1.100321,668127.000000,53032.000000
1442.597149,1.101487,668698.000000,52935.000000
1445.850825,1.102347,669264.000000,52875.000000
1449.100287,1.102690,669273.000000,52834.000000
1452.345535,1.102258,669026.000000,52867.000000
1455.586568,1.103969,668707.000000,52634.000000
1458.823387,1.104901,668068.000000,52471.000000
1462.055991,1.105227,666684.000000,52323.000000
1466.359575,1.105892,665382.000000,52141.000000
1469.582345,1.104967,664120.000000,52153.000000
1472.800901,1.106181,662276.000000,51863.000000
1476.015243,1.105946,660385.000000,51743.000000
1479.225371,1.106278,658310.000000,51541.000000
1482.431284,1.107409,656313.000000,51251.000000
1485.632982,1.106771,654173.000000,51159.000000
1488.830466,1.107707,651677.000000,50854.000000
1492.023736,1.108196,649126.000000,50598.000000
1496.274873,1.108416,646247.000000,50348.000000
1499.458309,1.107792,643294.000000,50190.000000
1502.637531,1.107867,640417.000000,49957.000000
1505.812538,1.107806,637303.000000,49721.000000
1508.983330,1.109064,634074.000000,49326.000000
1512.149909,1.108825,630551.000000,49079.000000
1515.312273,1.108601,626579.000000,48795.000000
1518.470422,1.109305,623236.000000,48456.000000
1521.624357,1.108502,619556.000000,48259.000000
1525.823048,1.108164,614520.000000,47904.000000
1528.967149,1.108143,610731.000000,47611.000000
1532.107036,1.108772,606260.000000,47194.000000
1535.242709,1.108805,601771.000000,46841.000000
1538.374167,1.108548,597293.000000,46520.000000
1541.501410,1.108315,592533.000000,46174.000000
1544.624439,1.106089,587614.000000,46026.000000
1547.743254,1.106727,582008.000000,45520.000000
1550.857855,1.106982,576631.000000,45073.000000
1555.004099,1.108209,569180.000000,44365.000000
1558.108866,1.107947,563682.000000,43963.000000
1561.209418,1.104915,557265.000000,43767.000000
1564.305756,1.105986,551187.000000,43183.000000
1567.397879,1.105509,545545.000000,42788.000000
1570.485788,1.105089,539133.000000,42326.000000
1573.569483,1.105424,532551.000000,41777.000000
1576.648963,1.105611,525907.000000,41238.000000
1579.724229,1.104700,518938.000000,40777.000000
1583.818027,1.104866,509333.000000,40007.000000
1586.883459,1.104591,502458.000000,39492.000000
1589.944677,1.104939,494992.000000,38874.000000
1593.001680,1.101892,487232.000000,38534.000000
1596.054469,1.102471,480020.000000,37913.000000
1599.103043,1.104114,472168.000000,37152.000000
1602.147403,1.106670,464280.000000,36317.000000
1605.187548,1.105208,456706.000000,35845.000000
1608.223479,1.104583,448530.000000,35254.000000
1612.264832,1.106456,437205.000000,34216.000000
1615.290929,1.108687,429490.000000,33440.000000
1618.312812,1.108782,421504.000000,32811.000000
1621.330481,1.111253,413173.000000,31980.000000
1624.343935,1.110447,404553.000000,31371.000000
1627.353174,1.113816,396423.000000,30503.000000
1630.358200,1.119113,388513.000000,29532.000000
1633.359010,1.120740,380160.000000,28789.000000
1636.355607,1.124516,371598.000000,27897.000000
