Method:,Hadamard 1,,
Host Date-Time:,24/8/18 @ 13:24:33,,
Header Version:,1,,
System Temp (C):,36.06,,
Detector Temp (C):,31.8,,
Humidity (%):,9.34,,
Lamp PD:,3773,,
Shift Vector Coefficients:,-9.31287,0.0592924,-8.53699e-05,,
Pixel to Wavelength Coefficients:,1745.69,-0.945483,-0.000234135,,
Serial Number:,5490031,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time in sec:,  2.435,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.629613,0.277694,33639.000000,17748.000000
905.521072,0.296519,38213.000000,19306.000000
909.408318,0.301995,42332.000000,21119.000000
913.291349,0.309870,46950.000000,23002.000000
917.170165,0.313493,51785.000000,25160.000000
921.044767,0.310239,58287.000000,28532.000000
924.915155,0.311949,66979.000000,32658.000000
930.069116,0.325679,82100.000000,38785.000000
933.929670,0.341708,94317.000000,42942.000000
937.786010,0.357325,106099.000000,46600.000000
941.638135,0.370257,116718.000000,49760.000000
945.486046,0.383815,125961.000000,52050.000000
949.329742,0.398188,134812.000000,53894.000000
953.169224,0.410185,143641.000000,55859.000000
957.004491,0.420354,152380.000000,57886.000000
960.835544,0.427177,161986.000000,60576.000000
965.937059,0.435931,175129.000000,64184.000000
969.758279,0.441254,185335.000000,67097.000000
973.575284,0.442677,195809.000000,70657.000000
977.388074,0.447504,206740.000000,73777.000000
981.196650,0.449745,217308.000000,77149.000000
985.001012,0.453444,228047.000000,80275.000000
988.801159,0.454653,238038.000000,83559.000000
992.597092,0.455548,247444.000000,86682.000000
996.388810,0.455987,256381.000000,89722.000000
1000.176314,0.456120,264317.000000,92471.000000
1005.219764,0.455462,273187.000000,95719.000000
1008.997434,0.455337,278661.000000,97665.000000
1012.770890,0.454007,283378.000000,99623.000000
1016.540131,0.452423,286796.000000,101193.000000
1020.305158,0.452822,289545.000000,102069.000000
1024.065971,0.451562,290768.000000,102798.000000
1027.822569,0.450939,291659.000000,103261.000000
1031.574953,0.448909,291738.000000,103773.000000
1035.323122,0.448949,291180.000000,103565.000000
1040.314125,0.446989,289060.000000,103276.000000
1044.052461,0.446386,287270.000000,102779.000000
1047.786582,0.446279,285260.000000,102085.000000
1051.516489,0.443914,282938.000000,101807.000000
1055.242181,0.442629,280933.000000,101385.000000
1058.963659,0.441547,278805.000000,100868.000000
1062.680922,0.440355,276533.000000,100321.000000
1066.393971,0.439073,275025.000000,100069.000000
1070.102806,0.438834,273940.000000,99729.000000
1075.041363,0.438177,272610.000000,99395.000000
1078.740364,0.438510,271864.000000,99047.000000
1082.435151,0.438087,271322.000000,98946.000000
1086.125723,0.438992,271668.000000,98866.000000
1089.812080,0.438927,272144.000000,99054.000000
1093.494224,0.440194,273135.000000,99125.000000
1097.172153,0.440908,273441.000000,99073.000000
1100.845867,0.441898,274759.000000,99324.000000
1104.515367,0.443922,276154.000000,99364.000000
1109.401478,0.446175,278191.000000,99579.000000
