Method:,Hadamard 1,,
Host Date-Time:,24/8/18 @ 13:17:24,,
Header Version:,1,,
System Temp (C):,35.02,,
Detector Temp (C):,30.61,,
Humidity (%):,10.51,,
Lamp PD:,3774,,
Shift Vector Coefficients:,-9.31287,0.0592924,-8.53699e-05,,
Pixel to Wavelength Coefficients:,1745.69,-0.945483,-0.000234135,,
Serial Number:,5490031,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time in sec:,  2.445,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.629613,0.214708,33639.000000,20518.000000
905.521072,0.231053,38213.000000,22447.000000
909.408318,0.235645,42332.000000,24605.000000
913.291349,0.246216,46950.000000,26633.000000
917.170165,0.242121,51785.000000,29654.000000
921.044767,0.241487,58287.000000,33426.000000
924.915155,0.240128,66979.000000,38531.000000
930.069116,0.251340,82100.000000,46026.000000
933.929670,0.266348,94317.000000,51079.000000
937.786010,0.280644,106099.000000,55599.000000
941.638135,0.293798,116718.000000,59339.000000
945.486046,0.306460,125961.000000,62198.000000
949.329742,0.318247,134812.000000,64786.000000
953.169224,0.330064,143641.000000,67176.000000
957.004491,0.337210,152380.000000,70100.000000
960.835544,0.343900,161986.000000,73380.000000
965.937059,0.350796,175129.000000,78084.000000
969.758279,0.355709,185335.000000,81705.000000
973.575284,0.356658,195809.000000,86134.000000
977.388074,0.361452,206740.000000,89944.000000
981.196650,0.362665,217308.000000,94278.000000
985.001012,0.365652,228047.000000,98259.000000
988.801159,0.367255,238038.000000,102186.000000
992.597092,0.367655,247444.000000,106126.000000
996.388810,0.368406,256381.000000,109769.000000
1000.176314,0.368375,264317.000000,113175.000000
1005.219764,0.368066,273187.000000,117056.000000
1008.997434,0.367952,278661.000000,119433.000000
1012.770890,0.367118,283378.000000,121688.000000
1016.540131,0.365361,286796.000000,123655.000000
1020.305158,0.365446,289545.000000,124816.000000
1024.065971,0.364557,290768.000000,125600.000000
1027.822569,0.364570,291659.000000,125981.000000
1031.574953,0.362048,291738.000000,126749.000000
1035.323122,0.362456,291180.000000,126388.000000
1040.314125,0.360980,289060.000000,125895.000000
1044.052461,0.361023,287270.000000,125103.000000
1047.786582,0.360773,285260.000000,124299.000000
1051.516489,0.359107,282938.000000,123761.000000
1055.242181,0.357805,280933.000000,123253.000000
1058.963659,0.357196,278805.000000,122491.000000
1062.680922,0.356681,276533.000000,121637.000000
1066.393971,0.355243,275025.000000,121375.000000
1070.102806,0.354569,273940.000000,121084.000000
1075.041363,0.354782,272610.000000,120437.000000
1078.740364,0.355047,271864.000000,120034.000000
1082.435151,0.355137,271322.000000,119770.000000
1086.125723,0.355346,271668.000000,119865.000000
1089.812080,0.356240,272144.000000,119828.000000
1093.494224,0.358203,273135.000000,119722.000000
1097.172153,0.358867,273441.000000,119673.000000
1100.845867,0.360057,274759.000000,119921.000000
1104.515367,0.362162,276154.000000,119947.000000
1109.401478,0.365394,278191.000000,119936.000000
1113.061144,0.367451,279666.000000,120002.000000
1116.716596,0.370913,281465.000000,119815.000000
1120.367833,0.374721,283330.000000,119556.000000
1124.014856,0.380164,285720.000000,119063.000000
1127.657665,0.388056,287805.000000,117772.000000
1131.296259,0.398069,290051.000000,115986.000000
1134.930639,0.409222,292331.000000,113934.000000
1138.560804,0.422783,294917.000000,111408.000000
1143.394469,0.439666,298293.000000,108387.000000
1147.014801,0.450120,300985.000000,106764.000000
1150.630918,0.459367,304257.000000,105651.000000
1154.242821,0.468339,307712.000000,104666.000000
1157.850509,0.473806,310881.000000,104421.000000
1161.453983,0.479243,314276.000000,104248.000000
1165.053242,0.482500,318257.000000,104780.000000
1168.648287,0.486032,322819.000000,105421.000000
1172.239118,0.488916,326850.000000,106031.000000
1177.020337,0.494501,332795.000000,106580.000000
1180.601334,0.498402,338252.000000,107359.000000
1184.178116,0.503372,344529.000000,108107.000000
1187.750684,0.509850,351023.000000,108514.000000
1191.319038,0.516151,357082.000000,108797.000000
1194.883177,0.523526,364643.000000,109230.000000
1198.443102,0.532311,372656.000000,109395.000000
1201.998812,0.538271,379916.000000,110006.000000
1205.550308,0.544957,387104.000000,110375.000000
1210.279081,0.549059,398358.000000,112516.000000
1213.820743,0.547053,406330.000000,115299.000000
1217.358191,0.540634,414296.000000,119310.000000
1220.891424,0.533172,423100.000000,123957.000000
1224.420443,0.525379,431276.000000,128640.000000
1227.945248,0.520032,440314.000000,132963.000000
1231.465838,0.514951,449218.000000,137248.000000
1234.982214,0.511362,457807.000000,141033.000000
1238.494375,0.509575,468067.000000,144788.000000
1243.170701,0.507660,479193.000000,148885.000000
1246.673029,0.506239,486758.000000,151731.000000
1250.171142,0.505467,495180.000000,154631.000000
1253.665041,0.504707,503918.000000,157635.000000
1257.154726,0.502599,511654.000000,160834.000000
1260.640196,0.500710,521154.000000,164534.000000
1264.121451,0.499195,534098.000000,169210.000000
1267.598492,0.500404,549524.000000,173613.000000
1271.071319,0.501710,564969.000000,177957.000000
1275.695199,0.504238,583497.000000,182726.000000
1279.158192,0.506228,596509.000000,185947.000000
1282.616970,0.509409,610137.000000,188807.000000
1286.071534,0.512538,621777.000000,191028.000000
1289.521884,0.516305,632911.000000,192769.000000
1292.968020,0.521342,643299.000000,193674.000000
1296.409940,0.527817,653998.000000,193981.000000
1299.847647,0.533262,662535.000000,194065.000000
1303.281139,0.539574,669534.000000,193285.000000
1307.852572,0.549688,680622.000000,191963.000000
1311.276231,0.557445,687613.000000,190502.000000
1314.695675,0.564893,692993.000000,188728.000000
1318.110904,0.573518,697587.000000,186243.000000
1321.521919,0.583990,703545.000000,183359.000000
1324.928720,0.593829,707997.000000,180386.000000
1328.331306,0.603560,710077.000000,176907.000000
1331.729678,0.613223,712333.000000,173564.000000
1335.123835,0.623324,715576.000000,170346.000000
1339.642823,0.635986,717691.000000,165940.000000
1343.027147,0.643819,716977.000000,162812.000000
1346.407256,0.652371,716577.000000,159548.000000
1349.783151,0.659828,716270.000000,156765.000000
1353.154831,0.667126,715315.000000,153947.000000
1356.522297,0.674893,713176.000000,150766.000000
1359.885549,0.684449,710971.000000,147029.000000
1363.244586,0.695396,708733.000000,142918.000000
1366.599408,0.708688,706319.000000,138138.000000
1371.065950,0.732591,701665.000000,129879.000000
1374.410939,0.753342,697460.000000,123077.000000
1377.751713,0.779599,691985.000000,114947.000000
1381.088274,0.808328,686523.000000,106740.000000
1384.420619,0.838347,680381.000000,98720.000000
1387.748751,0.868692,675468.000000,91393.000000
1391.072668,0.897005,671911.000000,85174.000000
1394.392370,0.918367,668723.000000,80701.000000
1397.707858,0.937878,666533.000000,76903.000000
1402.121953,0.959709,665113.000000,72977.000000
1405.427607,0.972887,665198.000000,70805.000000
1408.729047,0.984169,664935.000000,68962.000000
1412.026273,0.992313,664455.000000,67632.000000
1415.319284,0.998614,664556.000000,66668.000000
1418.608081,1.003546,664917.000000,65951.000000
1421.892663,1.006989,665017.000000,65440.000000
1425.173031,1.009064,664617.000000,65089.000000
1428.449184,1.012219,665359.000000,64690.000000
1431.721123,1.016622,666424.000000,64140.000000
1436.077153,1.015584,667155.000000,64364.000000
1439.339258,1.017155,668127.000000,64225.000000
1442.597149,1.017851,668698.000000,64177.000000
1445.850825,1.019995,669264.000000,63915.000000
1449.100287,1.021191,669273.000000,63740.000000
1452.345535,1.021126,669026.000000,63726.000000
1455.586568,1.021601,668707.000000,63626.000000
1458.823387,1.021391,668068.000000,63596.000000
1462.055991,1.019324,666684.000000,63767.000000
1466.359575,1.019041,665382.000000,63684.000000
1469.582345,1.017099,664120.000000,63848.000000
1472.800901,1.014046,662276.000000,64120.000000
1476.015243,1.011215,660385.000000,64355.000000
1479.225371,1.009187,658310.000000,64453.000000
1482.431284,1.005328,656313.000000,64831.000000
1485.632982,1.000733,654173.000000,65307.000000
1488.830466,0.997347,651677.000000,65567.000000
1492.023736,0.994698,649126.000000,65710.000000
1496.274873,0.989475,646247.000000,66210.000000
1499.458309,0.984531,643294.000000,66662.000000
1502.637531,0.979663,640417.000000,67112.000000
1505.812538,0.977041,637303.000000,67190.000000
1508.983330,0.973235,634074.000000,67438.000000
1512.149909,0.967154,630551.000000,68009.000000
1515.312273,0.961304,626579.000000,68497.000000
1518.470422,0.957083,623236.000000,68797.000000
1521.624357,0.953622,619556.000000,68938.000000
1525.823048,0.946870,614520.000000,69449.000000
1528.967149,0.941249,610731.000000,69920.000000
1532.107036,0.936910,606260.000000,70105.000000
1535.242709,0.931304,601771.000000,70490.000000
1538.374167,0.927081,597293.000000,70649.000000
1541.501410,0.921858,592533.000000,70934.000000
1544.624439,0.916155,587614.000000,71275.000000
1547.743254,0.912077,582008.000000,71261.000000
1550.857855,0.907115,576631.000000,71414.000000
1555.004099,0.900682,569180.000000,71543.000000
1558.108866,0.897020,563682.000000,71452.000000
1561.209418,0.891149,557265.000000,71600.000000
1564.305756,0.887066,551187.000000,71488.000000
1567.397879,0.881948,545545.000000,71595.000000
1570.485788,0.878911,539133.000000,71250.000000
1573.569483,0.874822,532551.000000,71046.000000
1576.648963,0.870079,525907.000000,70930.000000
1579.724229,0.866200,518938.000000,70618.000000
1583.818027,0.863283,509333.000000,69778.000000
1586.883459,0.859578,502458.000000,69426.000000
1589.944677,0.856215,494992.000000,68926.000000
1593.001680,0.850330,487232.000000,68771.000000
1596.054469,0.847411,480020.000000,68210.000000
1599.103043,0.844452,472168.000000,67553.000000
1602.147403,0.844808,464280.000000,66370.000000
1605.187548,0.841807,456706.000000,65740.000000
1608.223479,0.837864,448530.000000,65152.000000
1612.264832,0.837481,437205.000000,63563.000000
1615.290929,0.834627,429490.000000,62853.000000
1618.312812,0.833806,421504.000000,61801.000000
1621.330481,0.831508,413173.000000,60901.000000
1624.343935,0.829897,404553.000000,59852.000000
1627.353174,0.829240,396423.000000,58738.000000
1630.358200,0.831706,388513.000000,57240.000000
1633.359010,0.829566,380160.000000,56286.000000
1636.355607,0.829971,371598.000000,54967.000000
1640.344513,0.830427,360463.000000,53264.000000
1643.331275,0.831009,352069.000000,51954.000000
1646.313824,0.831022,343006.000000,50615.000000
1649.292158,0.832622,333872.000000,49086.000000
1652.266277,0.834060,324504.000000,47551.000000
1655.236182,0.836156,314053.000000,45798.000000
1658.201873,0.835540,302316.000000,44149.000000
1661.163349,0.837800,289087.000000,41998.000000
1664.120611,0.840085,274074.000000,39608.000000
1668.057070,0.844889,249318.000000,35634.000000
1671.004498,0.844736,227555.000000,32535.000000
1673.947712,0.845571,203186.000000,28995.000000
1676.886711,0.845113,178338.000000,25476.000000
1679.821496,0.840877,153876.000000,22197.000000
1682.752066,0.845052,131194.000000,18744.000000
1685.678422,0.853101,111238.000000,15601.000000
1688.600564,0.858473,94301.000000,13063.000000
1691.518491,0.865413,80350.000000,10954.000000
1695.402504,0.869281,65120.000000,8799.000000
1698.310598,0.881120,55907.000000,7351.000000
1701.214477,0.887749,48643.000000,6299.000000
