Method:,Hadamard 1,,
Host Date-Time:,23/8/18 @ 17:7:45,,
Header Version:,1,,
System Temp (C):,32.18,,
Detector Temp (C):,27.59,,
Humidity (%):,13.2,,
Lamp PD:,3777,,
Shift Vector Coefficients:,-9.31287,0.0592924,-8.53699e-05,,
Pixel to Wavelength Coefficients:,1745.69,-0.945483,-0.000234135,,
Serial Number:,5490031,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time in sec:,  2.450,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.629613,0.601531,33639.000000,8420.000000
905.521072,0.625851,38213.000000,9044.000000
909.408318,0.635177,42332.000000,9806.000000
913.291349,0.652353,46950.000000,10454.000000
917.170165,0.657833,51785.000000,11386.000000
921.044767,0.667482,58287.000000,12534.000000
924.915155,0.669662,66979.000000,14331.000000
930.069116,0.695204,82100.000000,16563.000000
933.929670,0.720405,94317.000000,17955.000000
937.786010,0.749686,106099.000000,18881.000000
941.638135,0.771945,116718.000000,19733.000000
945.486046,0.796997,125961.000000,20102.000000
949.329742,0.825087,134812.000000,20167.000000
953.169224,0.849291,143641.000000,20323.000000
957.004491,0.871725,152380.000000,20474.000000
960.835544,0.888812,161986.000000,20925.000000
965.937059,0.907419,175129.000000,21674.000000
969.758279,0.918117,185335.000000,22379.000000
973.575284,0.923509,195809.000000,23352.000000
977.388074,0.932597,206740.000000,24145.000000
981.196650,0.935348,217308.000000,25219.000000
985.001012,0.941068,228047.000000,26119.000000
988.801159,0.940325,238038.000000,27310.000000
992.597092,0.938541,247444.000000,28506.000000
996.388810,0.936890,256381.000000,29648.000000
1000.176314,0.932617,264317.000000,30868.000000
1005.219764,0.925526,273187.000000,32429.000000
1008.997434,0.920667,278661.000000,33451.000000
1012.770890,0.914547,283378.000000,34500.000000
1016.540131,0.906147,286796.000000,35598.000000
1020.305158,0.901797,289545.000000,36301.000000
1024.065971,0.896179,290768.000000,36929.000000
1027.822569,0.891458,291659.000000,37447.000000
1031.574953,0.884376,291738.000000,38073.000000
1035.323122,0.880430,291180.000000,38347.000000
1040.314125,0.872638,289060.000000,38757.000000
1044.052461,0.868419,287270.000000,38893.000000
1047.786582,0.862875,285260.000000,39117.000000
1051.516489,0.855215,282938.000000,39489.000000
1055.242181,0.849823,280933.000000,39699.000000
1058.963659,0.845047,278805.000000,39834.000000
1062.680922,0.838289,276533.000000,40129.000000
1066.393971,0.831928,275025.000000,40499.000000
1070.102806,0.828285,273940.000000,40679.000000
1075.041363,0.821985,272610.000000,41073.000000
1078.740364,0.818055,271864.000000,41333.000000
1082.435151,0.813974,271322.000000,41640.000000
1086.125723,0.811286,271668.000000,41952.000000
1089.812080,0.808880,272144.000000,42259.000000
1093.494224,0.806092,273135.000000,42686.000000
1097.172153,0.803365,273441.000000,43003.000000
1100.845867,0.802454,274759.000000,43301.000000
1104.515367,0.802183,276154.000000,43548.000000
1109.401478,0.801888,278191.000000,43899.000000
1113.061144,0.804413,279666.000000,43876.000000
1116.716596,0.807742,281465.000000,43821.000000
1120.367833,0.812119,283330.000000,43669.000000
1124.014856,0.819924,285720.000000,43253.000000
1127.657665,0.830628,287805.000000,42508.000000
1131.296259,0.843339,290051.000000,41604.000000
1134.930639,0.857188,292331.000000,40615.000000
1138.560804,0.869479,294917.000000,39831.000000
1143.394469,0.885733,298293.000000,38807.000000
1147.014801,0.896277,300985.000000,38218.000000
1150.630918,0.905140,304257.000000,37853.000000
1154.242821,0.912126,307712.000000,37672.000000
1157.850509,0.918899,310881.000000,37471.000000
1161.453983,0.922146,314276.000000,37598.000000
1165.053242,0.925850,318257.000000,37751.000000
1168.648287,0.928433,322819.000000,38065.000000
1172.239118,0.930096,326850.000000,38393.000000
1177.020337,0.933748,332795.000000,38764.000000
1180.601334,0.935489,338252.000000,39242.000000
1184.178116,0.937583,344529.000000,39778.000000
1187.750684,0.941326,351023.000000,40180.000000
1191.319038,0.946451,357082.000000,40394.000000
1194.883177,0.951378,364643.000000,40784.000000
