Method:,Hadamard 1,,
Host Date-Time:,24/8/18 @ 13:10:30,,
Header Version:,1,,
System Temp (C):,33.68,,
Detector Temp (C):,28.85,,
Humidity (%):,12.05,,
Lamp PD:,3776,,
Shift Vector Coefficients:,-9.31287,0.0592924,-8.53699e-05,,
Pixel to Wavelength Coefficients:,1745.69,-0.945483,-0.000234135,,
Serial Number:,5490031,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time in sec:,  2.494,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.629613,0.672659,33639.000000,7148.000000
905.521072,0.693863,38213.000000,7733.000000
909.408318,0.707068,42332.000000,8310.000000
913.291349,0.725085,46950.000000,8842.000000
917.170165,0.731210,51785.000000,9616.000000
921.044767,0.739734,58287.000000,10613.000000
924.915155,0.748171,66979.000000,11961.000000
930.069116,0.773521,82100.000000,13830.000000
933.929670,0.799891,94317.000000,14952.000000
937.786010,0.827797,106099.000000,15773.000000
941.638135,0.852241,116718.000000,16402.000000
945.486046,0.880233,125961.000000,16596.000000
949.329742,0.907741,134812.000000,16672.000000
953.169224,0.936856,143641.000000,16612.000000
957.004491,0.959718,152380.000000,16719.000000
960.835544,0.977651,161986.000000,17054.000000
965.937059,1.000543,175129.000000,17491.000000
969.758279,1.010039,185335.000000,18110.000000
973.575284,1.012074,195809.000000,19044.000000
977.388074,1.022504,206740.000000,19630.000000
981.196650,1.024179,217308.000000,20554.000000
985.001012,1.030727,228047.000000,21247.000000
988.801159,1.031273,238038.000000,22150.000000
992.597092,1.027203,247444.000000,23242.000000
996.388810,1.026203,256381.000000,24137.000000
1000.176314,1.020707,264317.000000,25201.000000
1005.219764,1.011758,273187.000000,26589.000000
1008.997434,1.007754,278661.000000,27373.000000
1012.770890,0.998864,283378.000000,28412.000000
1016.540131,0.990350,286796.000000,29324.000000
1020.305158,0.984566,289545.000000,30002.000000
1024.065971,0.977612,290768.000000,30615.000000
1027.822569,0.973486,291659.000000,31002.000000
1031.574953,0.964098,291738.000000,31688.000000
1035.323122,0.958455,291180.000000,32041.000000
1040.314125,0.950456,289060.000000,32399.000000
1044.052461,0.944500,287270.000000,32643.000000
1047.786582,0.938428,285260.000000,32871.000000
1051.516489,0.927945,282938.000000,33400.000000
1055.242181,0.922457,280933.000000,33585.000000
1058.963659,0.914346,278805.000000,33959.000000
1062.680922,0.909451,276533.000000,34064.000000
1066.393971,0.901327,275025.000000,34518.000000
1070.102806,0.894905,273940.000000,34894.000000
1075.041363,0.887964,272610.000000,35284.000000
1078.740364,0.882207,271864.000000,35657.000000
1082.435151,0.878560,271322.000000,35886.000000
1086.125723,0.874048,271668.000000,36307.000000
1089.812080,0.869837,272144.000000,36725.000000
1093.494224,0.866922,273135.000000,37107.000000
1097.172153,0.862670,273441.000000,37514.000000
1100.845867,0.861403,274759.000000,37805.000000
1104.515367,0.861917,276154.000000,37952.000000
1109.401478,0.861428,278191.000000,38275.000000
1113.061144,0.861777,279666.000000,38447.000000
1116.716596,0.865387,281465.000000,38374.000000
1120.367833,0.870673,283330.000000,38161.000000
1124.014856,0.880095,285720.000000,37657.000000
1127.657665,0.892178,287805.000000,36891.000000
1131.296259,0.902795,290051.000000,36281.000000
1134.930639,0.914876,292331.000000,35563.000000
1138.560804,0.927709,294917.000000,34833.000000
1143.394469,0.942679,298293.000000,34038.000000
1147.014801,0.953098,300985.000000,33531.000000
1150.630918,0.960197,304257.000000,33346.000000
1154.242821,0.968185,307712.000000,33110.000000
1157.850509,0.970920,310881.000000,33241.000000
1161.453983,0.975977,314276.000000,33215.000000
1165.053242,0.979045,318257.000000,33399.000000
1168.648287,0.980479,322819.000000,33766.000000
1172.239118,0.982193,326850.000000,34053.000000
1177.020337,0.987909,332795.000000,34219.000000
1180.601334,0.987699,338252.000000,34797.000000
1184.178116,0.989242,344529.000000,35317.000000
1187.750684,0.992400,351023.000000,35722.000000
1191.319038,0.998812,357082.000000,35806.000000
1194.883177,1.003964,364643.000000,36133.000000
1198.443102,1.009515,372656.000000,36458.000000
1201.998812,1.013911,379916.000000,36794.000000
1205.550308,1.018208,387104.000000,37121.000000
1210.279081,1.022816,398358.000000,37797.000000
1213.820743,1.026372,406330.000000,38239.000000
1217.358191,1.026190,414296.000000,39005.000000
1220.891424,1.025644,423100.000000,39884.000000
1224.420443,1.024798,431276.000000,40734.000000
1227.945248,1.026353,440314.000000,41439.000000
1231.465838,1.026651,449218.000000,42248.000000
1234.982214,1.023944,457807.000000,43325.000000
1238.494375,1.026619,468067.000000,44024.000000
1243.170701,1.026941,479193.000000,45037.000000
1246.673029,1.027882,486758.000000,45649.000000
1250.171142,1.029116,495180.000000,46307.000000
1253.665041,1.028943,503918.000000,47143.000000
1257.154726,1.025920,511654.000000,48201.000000
1260.640196,1.024137,521154.000000,49298.000000
1264.121451,1.021304,534098.000000,50853.000000
1267.598492,1.023424,549524.000000,52067.000000
1271.071319,1.023898,564969.000000,53472.000000
1275.695199,1.025881,583497.000000,54974.000000
1279.158192,1.027778,596509.000000,55955.000000
1282.616970,1.030338,610137.000000,56897.000000
1286.071534,1.033069,621777.000000,57619.000000
1289.521884,1.035443,632911.000000,58331.000000
1292.968020,1.040078,643299.000000,58659.000000
1296.409940,1.044724,653998.000000,59000.000000
1299.847647,1.049952,662535.000000,59055.000000
1303.281139,1.054965,669534.000000,58994.000000
1307.852572,1.061914,680622.000000,59019.000000
1311.276231,1.067782,687613.000000,58825.000000
1314.695675,1.071359,692993.000000,58799.000000
1318.110904,1.075997,697587.000000,58560.000000
1321.521919,1.082458,703545.000000,58188.000000
1324.928720,1.086446,707997.000000,58021.000000
1328.331306,1.090853,710077.000000,57604.000000
1331.729678,1.095105,712333.000000,57224.000000
1335.123835,1.098438,715576.000000,57045.000000
1339.642823,1.102469,717691.000000,56685.000000
1343.027147,1.104188,716977.000000,56405.000000
1346.407256,1.105952,716577.000000,56145.000000
1349.783151,1.106858,716270.000000,56004.000000
1353.154831,1.107918,715315.000000,55793.000000
1356.522297,1.107303,713176.000000,55705.000000
1359.885549,1.108272,710971.000000,55409.000000
1363.244586,1.109599,708733.000000,55066.000000
1366.599408,1.109231,706319.000000,54925.000000
1371.065950,1.109781,701665.000000,54494.000000
1374.410939,1.110724,697460.000000,54050.000000
1377.751713,1.112125,691985.000000,53453.000000
1381.088274,1.112535,686523.000000,52981.000000
1384.420619,1.112113,680381.000000,52558.000000
1387.748751,1.111302,675468.000000,52276.000000
1391.072668,1.112630,671911.000000,51842.000000
1394.392370,1.110096,668723.000000,51898.000000
1397.707858,1.109442,666533.000000,51806.000000
1402.121953,1.109590,665113.000000,51678.000000
1405.427607,1.109250,665198.000000,51725.000000
1408.729047,1.108558,664935.000000,51787.000000
1412.026273,1.109521,664455.000000,51635.000000
1415.319284,1.109848,664556.000000,51604.000000
1418.608081,1.108941,664917.000000,51740.000000
1421.892663,1.109099,665017.000000,51729.000000
1425.173031,1.108309,664617.000000,51792.000000
1428.449184,1.108584,665359.000000,51817.000000
1431.721123,1.108040,666424.000000,51965.000000
1436.077153,1.108867,667155.000000,51923.000000
1439.339258,1.108856,668127.000000,52000.000000
1442.597149,1.110121,668698.000000,51893.000000
1445.850825,1.108943,669264.000000,52078.000000
1449.100287,1.110796,669273.000000,51857.000000
1452.345535,1.111315,669026.000000,51776.000000
1455.586568,1.112679,668707.000000,51589.000000
1458.823387,1.113444,668068.000000,51449.000000
1462.055991,1.114141,666684.000000,51260.000000
1466.359575,1.114141,665382.000000,51160.000000
1469.582345,1.113426,664120.000000,51147.000000
1472.800901,1.114185,662276.000000,50916.000000
1476.015243,1.113446,660385.000000,50857.000000
1479.225371,1.114246,658310.000000,50604.000000
1482.431284,1.115811,656313.000000,50269.000000
