Method:,Hadamard 1,,
Host Date-Time:,26/8/18 @ 18:25:20,,
Header Version:,1,,
System Temp (C):,36.31,,
Detector Temp (C):,32.4,,
Humidity (%):,9.1,,
Lamp PD:,3771,,
Shift Vector Coefficients:,-9.31287,0.0592924,-8.53699e-05,,
Pixel to Wavelength Coefficients:,1745.69,-0.945483,-0.000234135,,
Serial Number:,5490031,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time in sec:,  2.449,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.629613,0.682925,33639.000000,6981.000000
905.521072,0.709007,38213.000000,7468.000000
909.408318,0.721251,42332.000000,8043.000000
913.291349,0.734218,46950.000000,8658.000000
917.170165,0.745628,51785.000000,9302.000000
921.044767,0.754678,58287.000000,10254.000000
924.915155,0.765694,66979.000000,11488.000000
930.069116,0.794263,82100.000000,13185.000000
933.929670,0.820196,94317.000000,14269.000000
937.786010,0.844983,106099.000000,15161.000000
941.638135,0.866835,116718.000000,15860.000000
945.486046,0.893977,125961.000000,16079.000000
949.329742,0.925744,134812.000000,15995.000000
953.169224,0.953810,143641.000000,15976.000000
957.004491,0.969171,152380.000000,16359.000000
960.835544,0.991888,161986.000000,16504.000000
965.937059,1.011379,175129.000000,17060.000000
969.758279,1.021434,185335.000000,17641.000000
973.575284,1.026708,195809.000000,18413.000000
977.388074,1.034391,206740.000000,19100.000000
981.196650,1.039206,217308.000000,19855.000000
985.001012,1.043420,228047.000000,20635.000000
988.801159,1.044511,238038.000000,21485.000000
992.597092,1.039368,247444.000000,22600.000000
996.388810,1.037024,256381.000000,23543.000000
1000.176314,1.033030,264317.000000,24496.000000
1005.219764,1.025211,273187.000000,25778.000000
1008.997434,1.016731,278661.000000,26813.000000
1012.770890,1.007947,283378.000000,27824.000000
1016.540131,1.000418,286796.000000,28652.000000
1020.305158,0.992749,289545.000000,29442.000000
1024.065971,0.986237,290768.000000,30013.000000
1027.822569,0.981031,291659.000000,30468.000000
1031.574953,0.972484,291738.000000,31082.000000
1035.323122,0.967453,291180.000000,31384.000000
1040.314125,0.958206,289060.000000,31826.000000
1044.052461,0.951934,287270.000000,32089.000000
1047.786582,0.947385,285260.000000,32200.000000
1051.516489,0.937210,282938.000000,32695.000000
1055.242181,0.928644,280933.000000,33110.000000
1058.963659,0.923875,278805.000000,33222.000000
1062.680922,0.915731,276533.000000,33575.000000
1066.393971,0.908085,275025.000000,33985.000000
1070.102806,0.902957,273940.000000,34253.000000
1075.041363,0.894087,272610.000000,34790.000000
1078.740364,0.890706,271864.000000,34966.000000
1082.435151,0.883955,271322.000000,35443.000000
1086.125723,0.881407,271668.000000,35697.000000
1089.812080,0.876979,272144.000000,36126.000000
1093.494224,0.874263,273135.000000,36485.000000
1097.172153,0.870980,273441.000000,36803.000000
1100.845867,0.869367,274759.000000,37118.000000
1104.515367,0.868082,276154.000000,37417.000000
1109.401478,0.868982,278191.000000,37615.000000
1113.061144,0.870759,279666.000000,37660.000000
1116.716596,0.872059,281465.000000,37789.000000
1120.367833,0.879026,283330.000000,37434.000000
1124.014856,0.888267,285720.000000,36955.000000
1127.657665,0.900726,287805.000000,36172.000000
1131.296259,0.911610,290051.000000,35552.000000
1134.930639,0.926009,292331.000000,34663.000000
1138.560804,0.938361,294917.000000,33989.000000
1143.394469,0.952277,298293.000000,33294.000000
1147.014801,0.961494,300985.000000,32889.000000
1150.630918,0.971691,304257.000000,32475.000000
1154.242821,0.977197,307712.000000,32430.000000
